author,date,identifier,keywords,language,og_url,pdf_download_link,pdf_link,publisher,subjects,title
Ernest Marshall Wright,1941-09-19,10.1098/rsta.1941.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1941.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1941.0002?download=true,/doi/epdf/10.1098/rsta.1941.0002,The Royal SocietyLondon,,The asymptotic expansion of integral functions defined by Taylor series
William George Penney,1952-03-04,10.1098/rsta.1952.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0003?download=true,/doi/epdf/10.1098/rsta.1952.0003,The Royal SocietyLondon,,Part I. The diffraction theory of sea waves and the shelter afforded by breakwaters
William George Penney,1952-03-04,10.1098/rsta.1952.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0002?download=true,/doi/epdf/10.1098/rsta.1952.0002,The Royal SocietyLondon,,General Introduction
B. C. Browne,1950-02-09,10.1098/rsta.1950.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0002?download=true,/doi/epdf/10.1098/rsta.1950.0002,The Royal SocietyLondon,,The British submarine gravity surveys of 1938 and 1946
David Robert Bates,1943-04-02,10.1098/rsta.1943.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1943.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1943.0001?download=true,/doi/epdf/10.1098/rsta.1943.0001,The Royal SocietyLondon,,The negative ions of atomic and molecular oxygen
J. Heading,1952-04-03,10.1098/rsta.1952.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0012?download=true,/doi/epdf/10.1098/rsta.1952.0012,The Royal SocietyLondon,,The oblique reflexion of long wireless waves from the ionosphere at the places where the Earth's magnetic field is regarded as vertical
J. R. Rossiter,1954-01-12,10.1098/rsta.1954.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0002?download=true,/doi/epdf/10.1098/rsta.1954.0002,The Royal SocietyLondon,,The north sea storm surge of 31 January and 1 February 1953
H. W. Greensmith,1953-01-28,10.1098/rsta.1953.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0002?download=true,/doi/epdf/10.1098/rsta.1953.0002,The Royal SocietyLondon,,The hydrodynamics of non-Newtonian Fluids - III. The normal stress effect in high-polymer solutions
R. S. Rivlin,1951-04-24,10.1098/rsta.1951.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0005?download=true,/doi/epdf/10.1098/rsta.1951.0005,The Royal SocietyLondon,,Large elastic deformations of isotropic materials VIII. Strain distribution around a hole in a sheet
R. S. Rivlin,1951-04-24,10.1098/rsta.1951.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0004?download=true,/doi/epdf/10.1098/rsta.1951.0004,The Royal SocietyLondon,,Large elastic deformations of isotropic materials VII. Experiments on the deformation of rubber
K. F. Bowden,1952-03-04,10.1098/rsta.1952.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0008?download=true,/doi/epdf/10.1098/rsta.1952.0008,The Royal SocietyLondon,,Further observations of the turbulent fluctuations in a tidal current
George Ridsdale Goldsbrough,1941-04-30,10.1098/rsta.1941.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1941.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1941.0001?download=true,/doi/epdf/10.1098/rsta.1941.0001,The Royal SocietyLondon,,The theory of the divisions in Saturn's rings
Kurt Mahler,1953-01-15,10.1098/rsta.1953.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0001?download=true,/doi/epdf/10.1098/rsta.1953.0001,The Royal SocietyLondon,,On the approximation of logarithms of algebraic numbers
John Desmond Bernal,1940-12-31,10.1098/rsta.1940.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0010?download=true,/doi/epdf/10.1098/rsta.1940.0010,The Royal SocietyLondon,,X-Ray crystallography and the chemistry of the steroids. Part I
W. F. Cope,1948-06-22,10.1098/rsta.1948.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0008?download=true,/doi/epdf/10.1098/rsta.1948.0008,The Royal SocietyLondon,,The laminar boundary layer in compressible flow
Harold Scott Macdonald Coxeter,1954-05-13,10.1098/rsta.1954.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0003?download=true,/doi/epdf/10.1098/rsta.1954.0003,The Royal SocietyLondon,,Uniform polyhedra
L. Fox,1950-05-03,10.1098/rsta.1950.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0004?download=true,/doi/epdf/10.1098/rsta.1950.0004,The Royal SocietyLondon,,The numerical solution of elliptic differential equations when the boundary conditions involve a derivative
W. F. Newns,1953-02-03,10.1098/rsta.1953.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0003?download=true,/doi/epdf/10.1098/rsta.1953.0003,The Royal SocietyLondon,,On the representation of analytic functions by infinite series
W. K. Burton,1951-6-12,10.1098/rsta.1951.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0006?download=true,/doi/epdf/10.1098/rsta.1951.0006,The Royal SocietyLondon,,The growth of crystals and the equilibrium structure of their surfaces
Subrahmanyan Chandrasekhar,1952-03-11,10.1098/rsta.1952.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0009?download=true,/doi/epdf/10.1098/rsta.1952.0009,The Royal SocietyLondon,,On turbulence caused by thermal instability
Herbert Wakefield Banks Skinner,1940-09-09,10.1098/rsta.1940.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0009?download=true,/doi/epdf/10.1098/rsta.1940.0009,The Royal SocietyLondon,,The soft x-ray spectroscopy of solids
Diarmuid Downs,1951-07-19,10.1098/rsta.1951.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0009?download=true,/doi/epdf/10.1098/rsta.1951.0009,The Royal SocietyLondon,,A study of the reactions that lead to 'knock' in the spark-ignite engine
Samuel Francis Boys,1954-06-08,10.1098/rsta.1954.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0005?download=true,/doi/epdf/10.1098/rsta.1954.0005,The Royal SocietyLondon,,Electronic wave functions - The evaluation of the general vector-coupling coefficients by automatic computation
L. Fox,1953-02-17,10.1098/rsta.1953.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0005?download=true,/doi/epdf/10.1098/rsta.1953.0005,The Royal SocietyLondon,,The numerical solution of non-singular linear integral equations
Bernhard Hermann Neumann,1954-06-15,10.1098/rsta.1954.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0007?download=true,/doi/epdf/10.1098/rsta.1954.0007,The Royal SocietyLondon,,An essay on free products of groups with amalgamations
Frank Philip Bowden,1940-06-27,10.1098/rsta.1940.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0007?download=true,/doi/epdf/10.1098/rsta.1940.0007,The Royal SocietyLondon,,The friction of lubricated metals
E. W. Parkes,1952-04-03,10.1098/rsta.1952.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0011?download=true,/doi/epdf/10.1098/rsta.1952.0011,The Royal SocietyLondon,,The stress distribution near a loading point in a uniform flanged beam
R. P Bambah,1951-07-18,10.1098/rsta.1951.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0008?download=true,/doi/epdf/10.1098/rsta.1951.0008,The Royal SocietyLondon,,On the geometry of numbers of non-convex star-regions with hexagonal symmetry
B. Lambert,1950-06-07,10.1098/rsta.1950.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0006?download=true,/doi/epdf/10.1098/rsta.1950.0006,The Royal SocietyLondon,,The determination of gaseous densities
Helen M. J. Smith,1948-07-06,10.1098/rsta.1948.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0010?download=true,/doi/epdf/10.1098/rsta.1948.0010,The Royal SocietyLondon,,The theory of the vibrations and the Raman spectrum of the diamond lattice
M. J. Seaton,1953-02-17,10.1098/rsta.1953.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0004?download=true,/doi/epdf/10.1098/rsta.1953.0004,The Royal SocietyLondon,,The Hartree-Fock equations for continuous states with applications to electron excitation of the ground configuration terms of OI
N. E. Rider,1954-06-08,10.1098/rsta.1954.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0006?download=true,/doi/epdf/10.1098/rsta.1954.0006,The Royal SocietyLondon,,"Eddy diffusion of momentum, water vapour, and heat near the ground"
F. W. J. Olver,1952-04-03,10.1098/rsta.1952.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0010?download=true,/doi/epdf/10.1098/rsta.1952.0010,The Royal SocietyLondon,,The evaluation of zeros of high-degree polynomials
Robert William Stewart,1951-06-12,10.1098/rsta.1951.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0007?download=true,/doi/epdf/10.1098/rsta.1951.0007,The Royal SocietyLondon,,Similarity and self-preservation in isotropic turbulence
J. S. Clark,1940-05-24,10.1098/rsta.1940.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0006?download=true,/doi/epdf/10.1098/rsta.1940.0006,The Royal SocietyLondon,,Errata and Corrigenda - An absolute determination of the acceleration due to gravity. By J. S. Clark. Appendix III
D. N. De G. Allen,1950-06-07,10.1098/rsta.1950.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0005?download=true,/doi/epdf/10.1098/rsta.1950.0005,The Royal SocietyLondon,,Relaxation methods applied to engineering problems XIV. Plastic straining in two-dimensional stress-systems
E. W. Kellermann,1940-05-24,10.1098/rsta.1940.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0005?download=true,/doi/epdf/10.1098/rsta.1940.0005,The Royal SocietyLondon,,Theory of the vibrations of the sodium chloride lattice
E. N. Fox,1948-06-22,10.1098/rsta.1948.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0009?download=true,/doi/epdf/10.1098/rsta.1948.0009,The Royal SocietyLondon,,The diffraction of sound pulses by an infinitely long strip
Arthur Thomas Doodson,1940-02-29,10.1098/rsta.1940.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0004?download=true,/doi/epdf/10.1098/rsta.1940.0004,The Royal SocietyLondon,,Tides in oceans bounded by meridians IV. Series solutions in terms of angular width of ocean semidiurnal tides in narrow oceans V. Solutions by use of finite differences semidiurnal tides
Samuel Francis Boys,1954-06-08,10.1098/rsta.1954.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0004?download=true,/doi/epdf/10.1098/rsta.1954.0004,The Royal SocietyLondon,,"Electronic wave functions - A calculation of eight variational wave functions for C1, C1-, S and S-"
Edward Crisp Bullard,1940-07-04,10.1098/rsta.1940.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0008?download=true,/doi/epdf/10.1098/rsta.1940.0008,The Royal SocietyLondon,,Seismic investigations on the Palaeozoic floor of east England
Alfred Rene Jean Paul Ubbelohde,1948-08-10,10.1098/rsta.1948.0013,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0013?download=true,/doi/epdf/10.1098/rsta.1948.0013,The Royal SocietyLondon,,The sensitiveness of explosives - Delay to ignition and its temperature coefficient
Alfred Rene Jean Paul Ubbelohde,1948-08-10,10.1098/rsta.1948.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0012?download=true,/doi/epdf/10.1098/rsta.1948.0012,The Royal SocietyLondon,,The sensitiveness of explosives - The onset of detonation in the sensitiveness of explosives
Alfred Rene Jean Paul Ubbelohde,1948-08-10,10.1098/rsta.1948.0014,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0014?download=true,/doi/epdf/10.1098/rsta.1948.0014,The Royal SocietyLondon,,The sensitiveness of explosives - The effect of compression on the sensitiveness of initiators
H. O. Foulkes,1954-06-15,10.1098/rsta.1954.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0008?download=true,/doi/epdf/10.1098/rsta.1954.0008,The Royal SocietyLondon,,Plethysm of S-Functions
Michael Selwyn Longuet-Higgins,1953-03-31,10.1098/rsta.1953.0006,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0006?download=true,/doi/epdf/10.1098/rsta.1953.0006,The Royal SocietyLondon,,Mass transport in water waves
W. J. Powell,1948-08-10,10.1098/rsta.1948.0020,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0020,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0020?download=true,/doi/epdf/10.1098/rsta.1948.0020,The Royal SocietyLondon,,The sensitiveness of explosives - A statistical test for percussion sensitiveness of initiators (ball and disk machine)
Alfred Rene Jean Paul Ubbelohde,1948-08-10,10.1098/rsta.1948.0019,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0019,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0019?download=true,/doi/epdf/10.1098/rsta.1948.0019,The Royal SocietyLondon,,The sensitiveness of explosives - Mechanical and thermal processes of initiation
T. Nash,1948-08-10,10.1098/rsta.1948.0018,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0018,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0018?download=true,/doi/epdf/10.1098/rsta.1948.0018,The Royal SocietyLondon,,The sensitiveness of explosives - The sensitiveness of initiators to friction. Temperature coefficient
S. E. Napier,1948-08-10,10.1098/rsta.1948.0017,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0017,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0017?download=true,/doi/epdf/10.1098/rsta.1948.0017,The Royal SocietyLondon,,The sensitiveness of explosives - The sensitiveness of initiators to friction. Apparatus for measuring relative sensitiveness to grazing friction with or without grit
J. L. Copp,1948-08-10,10.1098/rsta.1948.0016,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0016,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0016?download=true,/doi/epdf/10.1098/rsta.1948.0016,The Royal SocietyLondon,,The sensitiveness of explosives - The grit sensitiveness of high explosives
Alfred Rene Jean Paul Ubbelohde,1948-08-10,10.1098/rsta.1948.0015,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0015?download=true,/doi/epdf/10.1098/rsta.1948.0015,The Royal SocietyLondon,,The sensitiveness of explosives - Build-up of detonation of lead azide in various media
Charon Robin Ganellin,1940-02-29,10.1098/rsta.1940.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0003?download=true,/doi/epdf/10.1098/rsta.1940.0003,The Royal SocietyLondon,,Relaxation methods applied to engineering problems V. Conformal transformation of a region in plane space
Lewis Fry Richardson,1950-07-04,10.1098/rsta.1950.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0007?download=true,/doi/epdf/10.1098/rsta.1950.0007,The Royal SocietyLondon,,A purification method for computing the latent columns of numerical matrices and some integrals of differential equations
Alexander Haddow,1948-08-10,10.1098/rsta.1948.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0011?download=true,/doi/epdf/10.1098/rsta.1948.0011,The Royal SocietyLondon,,The growth-inhibitory and carcinogenic properties of 4-aminostilbene and derivatives
R. A. Rankin,1949-03-23,10.1098/rsta.1949.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1949.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1949.0001?download=true,/doi/epdf/10.1098/rsta.1949.0001,The Royal SocietyLondon,,The mathematical theory of the motion of rotated and unrotated rockets
Thomas Macfarland Cherry,1953-04-22,10.1098/rsta.1953.0007,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0007?download=true,/doi/epdf/10.1098/rsta.1953.0007,The Royal SocietyLondon,,A transformation of the hodograph equation and the determination of certain fluid motions
J. E. Adkins,1952-05-07,10.1098/rsta.1952.0013,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0013?download=true,/doi/epdf/10.1098/rsta.1952.0013,The Royal SocietyLondon,,Large elastic deformations of isotropic materials IX. The deformation of thin shells
R. H. Corkan,1950-07-04,10.1098/rsta.1950.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0008?download=true,/doi/epdf/10.1098/rsta.1950.0008,The Royal SocietyLondon,,The levels in the North Sea associated with the storm disturbance of 8 January 1949
Ernest Marshall Wright,1940-01-23,10.1098/rsta.1940.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0002?download=true,/doi/epdf/10.1098/rsta.1940.0002,The Royal SocietyLondon,,The asymptotic expansion of integral functions defined by Taylor series
L. H. Long,1949-04-26,10.1098/rsta.1949.0002,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1949.0002,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1949.0002?download=true,/doi/epdf/10.1098/rsta.1949.0002,The Royal SocietyLondon,,The strengths of certain covalent metal bonds
F. J. Lowes,1951-08-16,10.1098/rsta.1951.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0010?download=true,/doi/epdf/10.1098/rsta.1951.0010,The Royal SocietyLondon,,The analysis of the geomagnetic secular variation
R. I. B. Cooper,1952-6-17,10.1098/rsta.1952.0014,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0014?download=true,/doi/epdf/10.1098/rsta.1952.0014,The Royal SocietyLondon,,Gravity Measurements in the Eastern Mediterranean
L. B. Morgan,1954-08-10,10.1098/rsta.1954.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0010?download=true,/doi/epdf/10.1098/rsta.1954.0010,The Royal SocietyLondon,,Crystallization phenomena in polymers - The course of the crystallization
J. K. Brown,1954-08-10,10.1098/rsta.1954.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0012?download=true,/doi/epdf/10.1098/rsta.1954.0012,The Royal SocietyLondon,,The interpretation of the infra-red and Raman spectra of the n-paraffins
P. C. Clemmow,1953-06-15,10.1098/rsta.1953.0008,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0008?download=true,/doi/epdf/10.1098/rsta.1953.0008,The Royal SocietyLondon,,Radio propagation over a flat Earth across a boundary separating two different media
F. D. Hartley,1954-08-10,10.1098/rsta.1954.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0011?download=true,/doi/epdf/10.1098/rsta.1954.0011,The Royal SocietyLondon,,Crystallization phenomena in polymers - Effect of melt conditions and the temperature of crystallization on the course of the crystallization in polyethylene terephthalate
O. Simpson,1951-08-16,10.1098/rsta.1951.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0011?download=true,/doi/epdf/10.1098/rsta.1951.0011,The Royal SocietyLondon,,Photoconductivity in the infra-red region of the spectrum Part I. The preparation and properties of photconductive films of lead telluride Part II. The mechanism of photoconductivity in lead telluride
W. Chester,1950-09-05,10.1098/rsta.1950.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0009?download=true,/doi/epdf/10.1098/rsta.1950.0009,The Royal SocietyLondon,,The propagation of a sound pulse in the presence of a semi-infinite open-ended channel. I
E. N. Fox,1949-12-31,10.1098/rsta.1949.0003,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1949.0003,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1949.0003?download=true,/doi/epdf/10.1098/rsta.1949.0003,The Royal SocietyLondon,,The diffraction of two-dimensional sound pulses incident on an infinite uniform slit in a perfectly reflecting screen
Allen Goodrich Shenstone,1948-08-10,10.1098/rsta.1948.0021,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1948.0021,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1948.0021?download=true,/doi/epdf/10.1098/rsta.1948.0021,The Royal SocietyLondon,,The first spectrum of copper (Cu I)
Andrew Keller,1954-08-10,10.1098/rsta.1954.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0009?download=true,/doi/epdf/10.1098/rsta.1954.0009,The Royal SocietyLondon,,Crystallization phenomena in polymers - Preliminary investigation of the crystallization characteristics of polyethylene terephthalate
S Brodetsky,1940-01-08,10.1098/rsta.1940.0001,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1940.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1940.0001?download=true,/doi/epdf/10.1098/rsta.1940.0001,The Royal SocietyLondon,,The general motion of the aeroplane
John William Scott Cassels,1951-08-22,10.1098/rsta.1951.0012,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1951.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1951.0012?download=true,/doi/epdf/10.1098/rsta.1951.0012,The Royal SocietyLondon,,Farey section in k(i) and k(ρ)
Subrahmanyan Chandrasekhar,1950-10-05,10.1098/rsta.1950.0010,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1950.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1950.0010?download=true,/doi/epdf/10.1098/rsta.1950.0010,The Royal SocietyLondon,,The theory of axisymmetric turbulence
W. M. Dale,1949-05-31,10.1098/rsta.1949.0004,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1949.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1949.0004?download=true,/doi/epdf/10.1098/rsta.1949.0004,The Royal SocietyLondon,,The inactivation of an enzyme (carboxypeptidase) by X- and α-radiation
J. Young,1939-11-24,10.1098/rsta.1939.0011,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1939.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1939.0011?download=true,/doi/epdf/10.1098/rsta.1939.0011,The Royal SocietyLondon,,Crystallographic studies of meteoric iron
N. B. Slater,1953-06-18,10.1098/rsta.1953.0009,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1953.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1953.0009?download=true,/doi/epdf/10.1098/rsta.1953.0009,The Royal SocietyLondon,,Gaseous unimolecular reactions Theory of the effects of pressure and of vibrational degeneracy
Maurice Neville Hill,1952-06-17,10.1098/rsta.1952.0015,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1952.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1952.0015?download=true,/doi/epdf/10.1098/rsta.1952.0015,The Royal SocietyLondon,,Seismic refraction shooting in an area of the Eastern Atlantic
K. E. Bett,1954-08-10,10.1098/rsta.1954.0013,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1954.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1954.0013?download=true,/doi/epdf/10.1098/rsta.1954.0013,The Royal SocietyLondon,,"The construction, operation and performance of a primary standard mercury column for the measurement of high pressures"
E. R. Lapwood,1949-07-04,10.1098/rsta.1949.0005,,EN,https://royalsocietypublishing.org/doi/10.1098/rsta.1949.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.1949.0005?download=true,/doi/epdf/10.1098/rsta.1949.0005,The Royal SocietyLondon,,The disturbance due to a line source in a semi-infinite elastic medium
