author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
Astra S. Bryant,2024-1-15,10.1098/rstb.2022.0443,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0443,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0443?download=true,/doi/epdf/10.1098/rstb.2022.0443,The Royal Society,A standard workflow for community-driven manual curation of Strongyloides genome annotations
Thomas E. Currie,2024-1-1,10.1098/rstb.2022.0262,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0262,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0262?download=true,/doi/epdf/10.1098/rstb.2022.0262,The Royal Society,Integrating evolutionary theory and social–ecological systems research to address the sustainability challenges of the Anthropocene
Karolina Safarzynska,2024-1-1,10.1098/rstb.2022.0267,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0267,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0267?download=true,/doi/epdf/10.1098/rstb.2022.0267,The Royal Society,Reducing global inequality increases local cooperation a simple model of group selection with a global externality
Lukas von Flüe,2024-1-1,10.1098/rstb.2022.0268,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0268,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0268?download=true,/doi/epdf/10.1098/rstb.2022.0268,The Royal Society,Green preferences sustain greenwashing challenges in the cultural transition to a sustainable future
Erle C. Ellis,2024-1-1,10.1098/rstb.2022.0255,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0255,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0255?download=true,/doi/epdf/10.1098/rstb.2022.0255,The Royal Society,The Anthropocene condition evolving through social–ecological transformations
Timothy M. Waring,2024-1-1,10.1098/rstb.2022.0259,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0259,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0259?download=true,/doi/epdf/10.1098/rstb.2022.0259,The Royal Society,Characteristic processes of human evolution caused the Anthropocene and may obstruct its global solutions
Robert Jiqi Zhang,2024-1-1,10.1098/rstb.2022.0263,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0263,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0263?download=true,/doi/epdf/10.1098/rstb.2022.0263,The Royal Society,Continuities and discontinuities in the cultural evolution of global consciousness
Anne C. Pisor,2024-1-1,10.1098/rstb.2022.0269,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0269,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0269?download=true,/doi/epdf/10.1098/rstb.2022.0269,The Royal Society,Long-distance social relationships can both undercut and promote local natural resource management
author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
Jens-Christian Svenning,2024-5-27,10.1098/rstb.2023.0008,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0008,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0008?download=true,/doi/epdf/10.1098/rstb.2023.0008,The Royal Society,Navigating ecological novelty towards planetary stewardship challenges and opportunities in biodiversity dynamics in a transforming biosphere
Brian J. Enquist,2024-5-27,10.1098/rstb.2023.0010,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0010,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0010?download=true,/doi/epdf/10.1098/rstb.2023.0010,The Royal Society,Scaling approaches and macroecology provide a foundation for assessing ecological resilience in the Anthropocene
David Fastovich,2024-5-27,10.1098/rstb.2023.0012,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0012,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0012?download=true,/doi/epdf/10.1098/rstb.2023.0012,The Royal Society,Legacies of millennial-scale climate oscillations in contemporary biodiversity in eastern North America
Damaris Zurell,2024-5-27,10.1098/rstb.2023.0013,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0013?download=true,/doi/epdf/10.1098/rstb.2023.0013,The Royal Society,Range and climate niche shifts in European and North American breeding birds
Ming Ni,2024-5-27,10.1098/rstb.2023.0373,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0373,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0373?download=true,/doi/epdf/10.1098/rstb.2023.0373,The Royal Society,Soil properties constrain forest understory plant distributions along an elevation gradient
Melodie A. McGeoch,2024-5-27,10.1098/rstb.2023.0014,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0014?download=true,/doi/epdf/10.1098/rstb.2023.0014,The Royal Society,"A nature-positive future with biological invasions theory, decision support and research needs"
Chang Liu,2024-5-27,10.1098/rstb.2023.0335,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0335,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0335?download=true,/doi/epdf/10.1098/rstb.2023.0335,The Royal Society,Predicting the responses of European grassland communities to climate and land cover change
Martin Jung†,2024-5-27,10.1098/rstb.2023.0015,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0015,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0015?download=true,/doi/epdf/10.1098/rstb.2023.0015,The Royal Society,An assessment of the state of conservation planning in Europe
Dagan Jenkins,2024-4-22,10.1098/rstb.2023.0045,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0045,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0045?download=true,/doi/epdf/10.1098/rstb.2023.0045,The Royal Society,How do stochastic processes and genetic threshold effects explain incomplete penetrance and inform causal disease mechanisms
Mathieu Herman,2024-4-8,10.1098/rstb.2022.0387,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0387,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0387?download=true,/doi/epdf/10.1098/rstb.2022.0387,The Royal Society,Endo-lysosomal dysfunction in neurodegenerative diseases opinion on current progress and future direction in the use of exosomes as biomarkers
Chawarat Rotejanaprasert,2023-10-9,10.1098/rstb.2022.0281,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0281,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0281?download=true,/doi/epdf/10.1098/rstb.2022.0281,The Royal Society,Evaluation of Kato-Katz and multiplex quantitative polymerase chain reaction performance for clinical helminth infections in Thailand using a latent class analysis
Charles Efferson,2024-3-11,10.1098/rstb.2023.0039,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0039,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0039?download=true,/doi/epdf/10.1098/rstb.2023.0039,The Royal Society,When norm change hurts
Justin L. Penn,2024-2-26,10.1098/rstb.2022.0487,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0487,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0487?download=true,/doi/epdf/10.1098/rstb.2022.0487,The Royal Society,Geographical and taxonomic patterns in aerobic traits of marine ectotherms
Robert Pepperell,2024-1-29,10.1098/rstb.2022.0429,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0429,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0429?download=true,/doi/epdf/10.1098/rstb.2022.0429,The Royal Society,Being alive to the world an artist's perspective on predictive processing
Astra S. Bryant,2024-1-15,10.1098/rstb.2022.0443,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0443,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0443?download=true,/doi/epdf/10.1098/rstb.2022.0443,The Royal Society,A standard workflow for community-driven manual curation of Strongyloides genome annotations
Thomas E. Currie,2024-1-1,10.1098/rstb.2022.0262,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0262,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0262?download=true,/doi/epdf/10.1098/rstb.2022.0262,The Royal Society,Integrating evolutionary theory and social–ecological systems research to address the sustainability challenges of the Anthropocene
Karolina Safarzynska,2024-1-1,10.1098/rstb.2022.0267,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0267,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0267?download=true,/doi/epdf/10.1098/rstb.2022.0267,The Royal Society,Reducing global inequality increases local cooperation a simple model of group selection with a global externality
Lukas von Flüe,2024-1-1,10.1098/rstb.2022.0268,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0268,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0268?download=true,/doi/epdf/10.1098/rstb.2022.0268,The Royal Society,Green preferences sustain greenwashing challenges in the cultural transition to a sustainable future
Erle C. Ellis,2024-1-1,10.1098/rstb.2022.0255,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0255,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0255?download=true,/doi/epdf/10.1098/rstb.2022.0255,The Royal Society,The Anthropocene condition evolving through social–ecological transformations
Timothy M. Waring,2024-1-1,10.1098/rstb.2022.0259,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0259,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0259?download=true,/doi/epdf/10.1098/rstb.2022.0259,The Royal Society,Characteristic processes of human evolution caused the Anthropocene and may obstruct its global solutions
Robert Jiqi Zhang,2024-1-1,10.1098/rstb.2022.0263,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0263,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0263?download=true,/doi/epdf/10.1098/rstb.2022.0263,The Royal Society,Continuities and discontinuities in the cultural evolution of global consciousness
Anne C. Pisor,2024-1-1,10.1098/rstb.2022.0269,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0269,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0269?download=true,/doi/epdf/10.1098/rstb.2022.0269,The Royal Society,Long-distance social relationships can both undercut and promote local natural resource management
Christian Dorninger,2024-1-1,10.1098/rstb.2022.0431,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0431,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0431?download=true,/doi/epdf/10.1098/rstb.2022.0431,The Royal Society,Social-ecological niche construction for sustainability understanding destructive processes and exploring regenerative potentials
Marina Alberti,2024-1-1,10.1098/rstb.2022.0264,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0264,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0264?download=true,/doi/epdf/10.1098/rstb.2022.0264,The Royal Society,Cities of the Anthropocene urban sustainability in an eco-evolutionary perspective
René Kemp,2024-1-1,10.1098/rstb.2022.0270,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0270,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0270?download=true,/doi/epdf/10.1098/rstb.2022.0270,The Royal Society,Innovation for sustainability how actors are myopically caught in processes of co-evolution
Peter Søgaard Jørgensen,2024-1-1,10.1098/rstb.2022.0261,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0261,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0261?download=true,/doi/epdf/10.1098/rstb.2022.0261,The Royal Society,Evolution of the polycrisis Anthropocene traps that challenge global sustainability
V. P. Weinberger,2024-1-1,10.1098/rstb.2022.0260,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0260,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0260?download=true,/doi/epdf/10.1098/rstb.2022.0260,The Royal Society,How greedy is too greedy A network toy model for evaluating the sustainability of biased evolutionary dynamics
Timothy M. Lenton,2024-1-1,10.1098/rstb.2022.0254,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0254,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0254?download=true,/doi/epdf/10.1098/rstb.2022.0254,The Royal Society,Spread of the cycles a feedback perspective on the Anthropocene
Eugenia M. Gayo,2024-1-1,10.1098/rstb.2022.0253,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0253,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0253?download=true,/doi/epdf/10.1098/rstb.2022.0253,The Royal Society,Towards understanding human–environment feedback loops the Atacama Desert case
Mauricio Lima,2024-1-1,10.1098/rstb.2022.0256,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0256,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0256?download=true,/doi/epdf/10.1098/rstb.2022.0256,The Royal Society,Positive feedbacks in deep-time transitions of human populations
Charles Efferson,2024-1-1,10.1098/rstb.2022.0257,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0257,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0257?download=true,/doi/epdf/10.1098/rstb.2022.0257,The Royal Society,Our fragile future under the cumulative cultural evolution of two technologies
Peter J. Richerson,2024-1-1,10.1098/rstb.2022.0252,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0252,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0252?download=true,/doi/epdf/10.1098/rstb.2022.0252,The Royal Society,Agentic processes in cultural evolution relevance to Anthropocene sustainability
Peter Søgaard Jørgensen,2024-1-1,10.1098/rstb.2022.0251,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0251,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0251?download=true,/doi/epdf/10.1098/rstb.2022.0251,The Royal Society,Evolution and sustainability gathering the strands for an Anthropocene synthesis
Natalia Tiberti,2024-1-15,10.1098/rstb.2022.0447,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0447,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0447?download=true,/doi/epdf/10.1098/rstb.2022.0447,The Royal Society,Progresses and challenges in Strongyloides spp. proteomics
Asuka Kounosu,2024-1-15,10.1098/rstb.2022.0446,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0446,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0446?download=true,/doi/epdf/10.1098/rstb.2022.0446,The Royal Society,Syntenic relationship of chromosomes in Strongyloides species and Rhabditophanes diutinus based on the chromosome-level genome assemblies
Reem Al-Jawabreh†,2024-1-15,10.1098/rstb.2022.0437,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0437,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0437?download=true,/doi/epdf/10.1098/rstb.2022.0437,The Royal Society,Advancing Strongyloides omics data bridging the gap with Caenorhabditis elegans
Minka Breloer,2024-1-15,10.1098/rstb.2022.0440,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0440,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0440?download=true,/doi/epdf/10.1098/rstb.2022.0440,The Royal Society,Strongyloides ratti infection in mice immune response and immune modulation
Courtney R. McClure,2024-1-15,10.1098/rstb.2022.0434,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0434,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0434?download=true,/doi/epdf/10.1098/rstb.2022.0434,The Royal Society,Invade or die behaviours and biochemical mechanisms that drive skin penetration in Strongyloides and other skin-penetrating nematodes
Eva Nosková,2024-1-15,10.1098/rstb.2023.0006,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0006,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0006?download=true,/doi/epdf/10.1098/rstb.2023.0006,The Royal Society,Strongyloides in non-human primates significance for public health control
Richard S. Bradbury,2024-1-15,10.1098/rstb.2022.0445,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0445,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0445?download=true,/doi/epdf/10.1098/rstb.2022.0445,The Royal Society,Is strongyloidiasis a zoonosis from dogs
Benjamin S. Collyer,2024-1-15,10.1098/rstb.2022.0442,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0442,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0442?download=true,/doi/epdf/10.1098/rstb.2022.0442,The Royal Society,The transmission dynamics of Strongyloides stercoralis and the impact of mass drug administration
Kirstin Ross,2024-1-15,10.1098/rstb.2022.0435,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0435,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0435?download=true,/doi/epdf/10.1098/rstb.2022.0435,The Royal Society,Locally acquired strongyloidiasis in remote Australia why are there still cases
Dora Buonfrate,2024-1-15,10.1098/rstb.2022.0433,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0433,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0433?download=true,/doi/epdf/10.1098/rstb.2022.0433,The Royal Society,Progress towards the implementation of control programmes for strongyloidiasis in endemic areas estimation of number of adults in need of ivermectin for strongyloidiasis
Reem Al-Jawabreh,2024-1-15,10.1098/rstb.2023.0004,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0004,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0004?download=true,/doi/epdf/10.1098/rstb.2023.0004,The Royal Society,Strongyloides questions—a research agenda for the future
Dora Buonfrate†,2024-1-15,10.1098/rstb.2022.0448,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0448,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0448?download=true,/doi/epdf/10.1098/rstb.2022.0448,The Royal Society,Strongyloides omics to worm-free populations
Jenny Yoo,2024-1-29,10.1098/rstb.2023.0326,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0326,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0326?download=true,/doi/epdf/10.1098/rstb.2023.0326,The Royal Society,"Fluency, prediction and motivation how processing dynamics, expectations and epistemic goals shape aesthetic judgements"
Helmut Leder,2024-1-29,10.1098/rstb.2022.0427,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0427,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0427?download=true,/doi/epdf/10.1098/rstb.2022.0427,The Royal Society,Metaphors or mechanism Predictive coding and a (brief) history of empirical study of the arts
Alice Drew,2024-1-29,10.1098/rstb.2022.0426,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0426,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0426?download=true,/doi/epdf/10.1098/rstb.2022.0426,The Royal Society,Perceptual oddities assessing the relationship between film editing and prediction processes
Mark Miller,2024-1-29,10.1098/rstb.2022.0425,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0425,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0425?download=true,/doi/epdf/10.1098/rstb.2022.0425,The Royal Society,"Surfing uncertainty with screams predictive processing, error dynamics and horror films"
Darren M. Evans,2023-12-18,10.1098/rstb.2022.0355,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0355,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0355?download=true,/doi/epdf/10.1098/rstb.2022.0355,The Royal Society,Mitigating the impacts of street lighting on biodiversity and ecosystem functioning
Bernard W. T. Coetzee,2023-12-18,10.1098/rstb.2022.0371,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0371,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0371?download=true,/doi/epdf/10.1098/rstb.2022.0371,The Royal Society,Scaling artificial light at night and disease vector interactions into socio-ecological systems a conceptual appraisal
Emily K. Fobert,2023-12-18,10.1098/rstb.2022.0362,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0362,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0362?download=true,/doi/epdf/10.1098/rstb.2022.0362,The Royal Society,The impacts of artificial light at night on the ecology of temperate and tropical reefs
Franz Hölker,2023-12-18,10.1098/rstb.2022.0360,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0360,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0360?download=true,/doi/epdf/10.1098/rstb.2022.0360,The Royal Society,"Light pollution of freshwater ecosystems principles, ecological impacts and remedies"
Elizabeth Parkinson,2023-12-18,10.1098/rstb.2022.0361,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0361,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0361?download=true,/doi/epdf/10.1098/rstb.2022.0361,The Royal Society,Spectral composition of light-emitting diodes impacts aquatic and terrestrial invertebrate communities with potential implications for cross-ecosystem subsidies
Kamiel Spoelstra,2023-12-18,10.1098/rstb.2022.0364,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0364,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0364?download=true,/doi/epdf/10.1098/rstb.2022.0364,The Royal Society,"Long-term exposure to experimental light affects the ground-dwelling invertebrate community, independent of light spectra"
Kylee Grenis,2023-12-18,10.1098/rstb.2022.0365,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0365,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0365?download=true,/doi/epdf/10.1098/rstb.2022.0365,The Royal Society,Does artificial light at night alter moth community composition
Dirk Sanders,2023-12-18,10.1098/rstb.2022.0368,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0368,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0368?download=true,/doi/epdf/10.1098/rstb.2022.0368,The Royal Society,How artificial light at night may rewire ecological networks concepts and models
Brett Seymoure,2023-12-18,10.1098/rstb.2022.0356,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0356,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0356?download=true,/doi/epdf/10.1098/rstb.2022.0356,The Royal Society,A framework for untangling the consequences of artificial light at night on species interactions
Rafael Barrientos,2023-12-18,10.1098/rstb.2022.0370,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0370,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0370?download=true,/doi/epdf/10.1098/rstb.2022.0370,The Royal Society,"Nearby night lighting, rather than sky glow, is associated with habitat selection by a top predator in human-dominated landscapes"
