author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
Elisa Maritan,2024-5-6,10.1098/rstb.2023.0071,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0071,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0071?download=true,/doi/epdf/10.1098/rstb.2023.0071,The Royal Society,The role of animal hosts in shaping gut microbiome variation
L. J. Dishaw,2024-5-6,10.1098/rstb.2023.0078,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0078,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0078?download=true,/doi/epdf/10.1098/rstb.2023.0078,The Royal Society,Tethering of soluble immune effectors to mucin and chitin reflects a convergent and dynamic role in gut immunity
Lauren Stoeltje,2024-5-6,10.1098/rstb.2023.0074,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0074,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0074?download=true,/doi/epdf/10.1098/rstb.2023.0074,The Royal Society,"The roles of ABCB1P-glycoprotein drug transporters in regulating gut microbes and inflammation insights from animal models, old and new"
Gary M. Wessel†,2024-5-6,10.1098/rstb.2023.0077,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0077,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0077?download=true,/doi/epdf/10.1098/rstb.2023.0077,The Royal Society,More than a colour; how pigment influences colourblind microbes
Cawa Tran,2024-5-6,10.1098/rstb.2023.0079,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0079,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0079?download=true,/doi/epdf/10.1098/rstb.2023.0079,The Royal Society,Photosynthesis and other factors affecting the establishment and maintenance of cnidarian–dinoflagellate symbiosis
Alexander Klimovich,2024-5-6,10.1098/rstb.2023.0058,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0058,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0058?download=true,/doi/epdf/10.1098/rstb.2023.0058,The Royal Society,Novel technologies uncover novel ‘anti’-microbial peptides in Hydra shaping the species-specific microbiome
Delphine Destoumieux-Garzón,2024-5-6,10.1098/rstb.2023.0065,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0065,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0065?download=true,/doi/epdf/10.1098/rstb.2023.0065,The Royal Society,Cross-talk and mutual shaping between the immune system and the microbiota during an oyster's life
Mark A. Hanson,2024-5-6,10.1098/rstb.2023.0061,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0061,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0061?download=true,/doi/epdf/10.1098/rstb.2023.0061,The Royal Society,When the microbiome shapes the host immune evolution implications for infectious disease
Jean-Luc Imler,2024-5-6,10.1098/rstb.2023.0068,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0068,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0068?download=true,/doi/epdf/10.1098/rstb.2023.0068,The Royal Society,Evolutionary immunology to explore original antiviral strategies
Bretta Hixson,2024-5-6,10.1098/rstb.2023.0063,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0063,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0063?download=true,/doi/epdf/10.1098/rstb.2023.0063,The Royal Society,Innate immunity in Aedes mosquitoes from pathogen resistance to shaping the microbiota
Mark A. Hanson,2024-5-6,10.1098/rstb.2023.0057,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0057,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0057?download=true,/doi/epdf/10.1098/rstb.2023.0057,The Royal Society,Sculpting the microbiome
Dagan Jenkins,2024-4-22,10.1098/rstb.2023.0045,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0045,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0045?download=true,/doi/epdf/10.1098/rstb.2023.0045,The Royal Society,How do stochastic processes and genetic threshold effects explain incomplete penetrance and inform causal disease mechanisms
Andrew E. Teschendorff,2024-4-22,10.1098/rstb.2023.0054,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0054,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0054?download=true,/doi/epdf/10.1098/rstb.2023.0054,The Royal Society,"On epigenetic stochasticity, entropy and cancer risk"
Cristina Pina,2024-4-22,10.1098/rstb.2023.0052,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0052,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0052?download=true,/doi/epdf/10.1098/rstb.2023.0052,The Royal Society,Contributions of transcriptional noise to leukaemia evolution KAT2A as a case-study
Katie Abley,2024-4-22,10.1098/rstb.2023.0048,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0048,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0048?download=true,/doi/epdf/10.1098/rstb.2023.0048,The Royal Society,Bet-hedging and variability in plant development seed germination and beyond
Carla Mulas,2024-4-22,10.1098/rstb.2023.0050,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0050,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0050?download=true,/doi/epdf/10.1098/rstb.2023.0050,The Royal Society,Control of cell state transitions by post-transcriptional regulation
Rory J. Maizels,2024-4-22,10.1098/rstb.2023.0049,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0049,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0049?download=true,/doi/epdf/10.1098/rstb.2023.0049,The Royal Society,A dynamical perspective moving towards mechanism in single-cell transcriptomics
Alison J. Ordway†,2024-4-22,10.1098/rstb.2023.0046,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0046,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0046?download=true,/doi/epdf/10.1098/rstb.2023.0046,The Royal Society,Transcriptional priming and chromatin regulation during stochastic cell fate specification
Veronica van Heyningen,2024-4-22,10.1098/rstb.2023.0476,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0476,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0476?download=true,/doi/epdf/10.1098/rstb.2023.0476,The Royal Society,Stochasticity in genetics and gene regulation
Pilar Guerrero,2024-4-22,10.1098/rstb.2023.0051,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0051,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0051?download=true,/doi/epdf/10.1098/rstb.2023.0051,The Royal Society,Choice of friction coefficient deeply affects tissue behaviour in stochastic epithelial vertex models
Dagan Jenkins,2024-4-22,10.1098/rstb.2023.0043,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0043,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0043?download=true,/doi/epdf/10.1098/rstb.2023.0043,The Royal Society,Stochastic processes in development and disease
Mathieu Herman,2024-4-8,10.1098/rstb.2022.0387,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0387,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0387?download=true,/doi/epdf/10.1098/rstb.2022.0387,The Royal Society,Endo-lysosomal dysfunction in neurodegenerative diseases opinion on current progress and future direction in the use of exosomes as biomarkers
Mariagiovanna Malara,2024-4-8,10.1098/rstb.2022.0388,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0388,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0388?download=true,/doi/epdf/10.1098/rstb.2022.0388,The Royal Society,Endo-lysosomal dysfunction and neuronal–glial crosstalk in Niemann–Pick type C disease
Alexander Hull†,2024-4-8,10.1098/rstb.2022.0381,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0381,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0381?download=true,/doi/epdf/10.1098/rstb.2022.0381,The Royal Society,"Lysosomal storage, impaired autophagy and innate immunity in Gaucher and Parkinson's diseases insights for drug discovery"
Dario R. Alessi,2024-4-8,10.1098/rstb.2022.0376,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0376,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0376?download=true,/doi/epdf/10.1098/rstb.2022.0376,The Royal Society,Retromer-dependent lysosomal stress in Parkinson's disease
Jordan Rowlands,2024-4-8,10.1098/rstb.2022.0384,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0384,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0384?download=true,/doi/epdf/10.1098/rstb.2022.0384,The Royal Society,VPS35 and retromer dysfunction in Parkinson's disease
Noopur Bhore,2024-4-8,10.1098/rstb.2022.0517,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0517,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0517?download=true,/doi/epdf/10.1098/rstb.2022.0517,The Royal Society,Common genetic risk for Parkinson's disease and dysfunction of the endo-lysosomal system
Swati Mishra,2024-4-8,10.1098/rstb.2022.0389,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0389,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0389?download=true,/doi/epdf/10.1098/rstb.2022.0389,The Royal Society,Differential effects of SORL1 deficiency on the endo-lysosomal network in human neurons and microglia
Elnaz Fazeli,2024-4-8,10.1098/rstb.2022.0377,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0377,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0377?download=true,/doi/epdf/10.1098/rstb.2022.0377,The Royal Society,Functional characterization of SORL1 variants in cell-based assays to investigate variant pathogenicity
Johanna-Katharina Maninger†,2024-4-8,10.1098/rstb.2022.0378,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0378,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0378?download=true,/doi/epdf/10.1098/rstb.2022.0378,The Royal Society,Cell type-specific functions of Alzheimer's disease endocytic risk genes
Peter J. Cullen,2024-4-8,10.1098/rstb.2022.0372,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0372,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0372?download=true,/doi/epdf/10.1098/rstb.2022.0372,The Royal Society,Understanding the endo-lysosomal network in neurodegeneration
Chawarat Rotejanaprasert,2023-10-9,10.1098/rstb.2022.0281,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0281,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0281?download=true,/doi/epdf/10.1098/rstb.2022.0281,The Royal Society,Evaluation of Kato-Katz and multiplex quantitative polymerase chain reaction performance for clinical helminth infections in Thailand using a latent class analysis
Chawarat Rotejanaprasert,2024-3-25,10.1098/rstb.2023.0510,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0510,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0510?download=true,/doi/epdf/10.1098/rstb.2023.0510,The Royal Society,"Correction ‘Evaluation of Kato-Katz and multiplex quantitative polymerase chain reaction performance for clinical helminth infections in Thailand using a latent class analysis’ (2023), by Rotejanaprasert et al."
Céline Tomkiewicz,2024-3-25,10.1098/rstb.2022.0510,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0510,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0510?download=true,/doi/epdf/10.1098/rstb.2022.0510,The Royal Society,Costs of molecular adaptation to the chemical exposome a focus on xenobiotic metabolism pathways
Angelica Miglioli,2024-3-25,10.1098/rstb.2022.0500,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0500,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0500?download=true,/doi/epdf/10.1098/rstb.2022.0500,The Royal Society,First characterization of the nuclear receptor superfamily in the Mediterranean mussel Mytilus galloprovincialis developmental expression dynamics and potential susceptibility to environmental chemicals
Werner Kloas,2024-3-25,10.1098/rstb.2022.0505,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0505,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0505?download=true,/doi/epdf/10.1098/rstb.2022.0505,The Royal Society,Endocrine disruption in teleosts and amphibians is mediated by anthropogenic and natural environmental factors implications for risk assessment
Barbara Helm,2024-3-25,10.1098/rstb.2022.0514,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0514,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0514?download=true,/doi/epdf/10.1098/rstb.2022.0514,The Royal Society,Endocrine–circadian interactions in birds implications when nights are no longer dark
Gabrielle R. Names†,2024-3-25,10.1098/rstb.2022.0509,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0509,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0509?download=true,/doi/epdf/10.1098/rstb.2022.0509,The Royal Society,Climate change and its effects on body size and shape the role of endocrine mechanisms
Conor C. Taff,2024-3-25,10.1098/rstb.2022.0502,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0502,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0502?download=true,/doi/epdf/10.1098/rstb.2022.0502,The Royal Society,Endocrine flexibility can facilitate or constrain the ability to cope with global change
Cédric Zimmer,2024-3-25,10.1098/rstb.2022.0512,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0512,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0512?download=true,/doi/epdf/10.1098/rstb.2022.0512,The Royal Society,HPA flexibility and FKBP5 promising physiological targets for conservation
Sean C. Lema,2024-3-25,10.1098/rstb.2022.0516,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0516,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0516?download=true,/doi/epdf/10.1098/rstb.2022.0516,The Royal Society,Fish reproduction in a warming world vulnerable points in hormone regulation from sex determination to spawning
Helene Volkoff,2024-3-25,10.1098/rstb.2022.0503,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0503,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0503?download=true,/doi/epdf/10.1098/rstb.2022.0503,The Royal Society,The effects of environmental changes on the endocrine regulation of feeding in fishes
Frank Seebacher,2024-3-25,10.1098/rstb.2022.0506,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0506,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0506?download=true,/doi/epdf/10.1098/rstb.2022.0506,The Royal Society,Thyroid hormone links environmental signals to DNA methylation
Jann Zwahlen†,2024-3-25,10.1098/rstb.2022.0511,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0511,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0511?download=true,/doi/epdf/10.1098/rstb.2022.0511,The Royal Society,The ecological function of thyroid hormones
Valentina J. Alaasam†,2024-3-25,10.1098/rstb.2022.0508,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0508,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0508?download=true,/doi/epdf/10.1098/rstb.2022.0508,The Royal Society,Glucocorticoids and land cover a largescale comparative approach to assess a physiological biomarker for avian conservation
Blanca Jimeno,2024-3-25,10.1098/rstb.2022.0501,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0501,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0501?download=true,/doi/epdf/10.1098/rstb.2022.0501,The Royal Society,Modelling the role of glucocorticoid receptor as mediator of endocrine responses to environmental challenge
Alexander G. Little,2024-3-25,10.1098/rstb.2022.0515,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0515,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0515?download=true,/doi/epdf/10.1098/rstb.2022.0515,The Royal Society,Endocrine responses to environmental variation
Marco Davoli,2024-5-27,10.1098/rstb.2023.0334,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0334,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0334?download=true,/doi/epdf/10.1098/rstb.2023.0334,The Royal Society,Future changes in society and climate may strongly shape wild large-herbivore faunas across Europe
Shumon T. Hussain,2024-5-27,10.1098/rstb.2023.0021,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0021,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0021?download=true,/doi/epdf/10.1098/rstb.2023.0021,The Royal Society,"The human side of biodiversity coevolution of the human niche, palaeo-synanthropy and ecosystem complexity in the deep human past"
Alejandro Ordonez,2024-5-27,10.1098/rstb.2023.0324,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0324,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0324?download=true,/doi/epdf/10.1098/rstb.2023.0324,The Royal Society,Unravelling the functional and phylogenetic dimensions of novel ecosystem assemblages
Hoang Luu,2024-5-27,10.1098/rstb.2023.0016,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0016,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0016?download=true,/doi/epdf/10.1098/rstb.2023.0016,The Royal Society,The importance of regeneration processes on forest biodiversity in old-growth forests in the Pacific Northwest
Marie V. Henriksen,2024-5-27,10.1098/rstb.2023.0323,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0323,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0323?download=true,/doi/epdf/10.1098/rstb.2023.0323,The Royal Society,Global indicators of the environmental impacts of invasive alien species and their information adequacy
Inger Greve Alsos,2024-5-27,10.1098/rstb.2023.0017,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0017,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0017?download=true,/doi/epdf/10.1098/rstb.2023.0017,The Royal Society,Using ancient sedimentary DNA to forecast ecosystem trajectories under climate change
Alejandro Ordonez,2024-5-27,10.1098/rstb.2023.0022,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0022,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0022?download=true,/doi/epdf/10.1098/rstb.2023.0022,The Royal Society,Towards a novel biosphere in 2300 rapid and extensive global and biome-wide climatic novelty in the Anthropocene
Bethany J. Allen,2024-5-27,10.1098/rstb.2023.0011,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0011?download=true,/doi/epdf/10.1098/rstb.2023.0011,The Royal Society,Projected future climatic forcing on the global distribution of vegetation types
Giulia Andrighetto,2024-3-11,10.1098/rstb.2023.0023,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0023,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0023?download=true,/doi/epdf/10.1098/rstb.2023.0023,The Royal Society,Social norm change drivers and consequences
Sergey Gavrilets,2024-3-11,10.1098/rstb.2023.0027,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0027,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0027?download=true,/doi/epdf/10.1098/rstb.2023.0027,The Royal Society,Modelling social norms an integration of the norm-utility approach with beliefs dynamics
Kristin Andrews,2024-3-11,10.1098/rstb.2023.0026,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0026,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0026?download=true,/doi/epdf/10.1098/rstb.2023.0026,The Royal Society,Human and nonhuman norms a dimensional framework
Charles Efferson,2024-3-11,10.1098/rstb.2023.0039,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0039,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0039?download=true,/doi/epdf/10.1098/rstb.2023.0039,The Royal Society,When norm change hurts
Eva Vriens,2024-3-11,10.1098/rstb.2023.0035,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0035,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0035?download=true,/doi/epdf/10.1098/rstb.2023.0035,The Royal Society,"Risk, sanctions and norm change the formation and decay of social distancing norms"
Rain Wuyu Liu,2024-3-11,10.1098/rstb.2023.0036,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0036,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0036?download=true,/doi/epdf/10.1098/rstb.2023.0036,The Royal Society,Cultural influences on the effects of social norm appeals
Clara Pretus,2024-3-11,10.1098/rstb.2023.0040,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0040,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0040?download=true,/doi/epdf/10.1098/rstb.2023.0040,The Royal Society,The Misleading count an identity-based intervention to counter partisan misinformation sharing
Justin L. Penn,2024-2-26,10.1098/rstb.2022.0487,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0487,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0487?download=true,/doi/epdf/10.1098/rstb.2022.0487,The Royal Society,Geographical and taxonomic patterns in aerobic traits of marine ectotherms
Dhruba Naug,2024-2-26,10.1098/rstb.2022.0495,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0495,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0495?download=true,/doi/epdf/10.1098/rstb.2022.0495,The Royal Society,Metabolic scaling as an emergent outcome of variation in metabolic rate
Lesley A. Alton,2024-2-26,10.1098/rstb.2022.0484,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0484,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0484?download=true,/doi/epdf/10.1098/rstb.2022.0484,The Royal Society,Temperature and nutrition do not interact to shape the evolution of metabolic rate
Amélie Crespel,2024-2-26,10.1098/rstb.2022.0481,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0481,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0481?download=true,/doi/epdf/10.1098/rstb.2022.0481,The Royal Society,Evolutionary relationships between metabolism and behaviour require genetic correlations
Hayley Cameron,2024-2-26,10.1098/rstb.2022.0491,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0491,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0491?download=true,/doi/epdf/10.1098/rstb.2022.0491,The Royal Society,Estimating the relationship between fitness and metabolic rate which rate should we use
Amanda K. Pettersen,2024-2-26,10.1098/rstb.2022.0496,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0496,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0496?download=true,/doi/epdf/10.1098/rstb.2022.0496,The Royal Society,Intergenerational plasticity aligns with temperature-dependent selection on offspring metabolic rates
