author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
S. Myers,2021-6-21,10.1098/rstb.2020.0034,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0034,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0034?download=true,/doi/epdf/10.1098/rstb.2020.0034,The Royal Society,The differential role of practical and emotional support in infant feeding experience in the UK
Laurent Loison,2021-6-7,10.1098/rstb.2020.0120,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0120,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0120?download=true,/doi/epdf/10.1098/rstb.2020.0120,The Royal Society,Epigenetic inheritance and evolution a historian's perspective
L. A. Hawkes,2021-8-2,10.1098/rstb.2020.0210,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0210,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0210?download=true,/doi/epdf/10.1098/rstb.2020.0210,The Royal Society,Introduction to the theme issue Measuring physiology in free-living animals
Angela J. Crean,2021-6-7,10.1098/rstb.2020.0122,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0122,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0122?download=true,/doi/epdf/10.1098/rstb.2020.0122,The Royal Society,Evolutionary consequences of environmental effects on gamete performance
Anne Kandler,2018-4-5,10.1098/rstb.2017.0056,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2017.0056,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2017.0056?download=true,/doi/epdf/10.1098/rstb.2017.0056,The Royal Society,Generative inference for cultural evolution
Dan Dediu,2021-5-10,10.1098/rstb.2020.0192,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0192,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0192?download=true,/doi/epdf/10.1098/rstb.2020.0192,The Royal Society,The vocal tract as a time machine inferences about past speech and language from the anatomy of the speech organs
Francesco Ferretti,2021-5-10,10.1098/rstb.2020.0196,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0196,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0196?download=true,/doi/epdf/10.1098/rstb.2020.0196,The Royal Society,Persuasive conversation as a new form of communication in Homo sapiens
Christine Schreyer,2021-5-10,10.1098/rstb.2020.0201,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0201,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0201?download=true,/doi/epdf/10.1098/rstb.2020.0201,The Royal Society,Comparing prehistoric constructed languages world-building and its role in understanding prehistoric languages
L. Monica Trondrud,2021-8-16,10.1098/rstb.2020.0215,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0215,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0215?download=true,/doi/epdf/10.1098/rstb.2020.0215,The Royal Society,Determinants of heart rate in Svalbard reindeer reveal mechanisms of seasonal energy management
Xavier A. Harrison,2021-8-16,10.1098/rstb.2020.0227,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0227,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0227?download=true,/doi/epdf/10.1098/rstb.2020.0227,The Royal Society,A brief introduction to the analysis of time-series data from biologging studies
Mark D. Holton†,2021-8-16,10.1098/rstb.2020.0229,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0229,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0229?download=true,/doi/epdf/10.1098/rstb.2020.0229,The Royal Society,Animal tag technology keeps coming of age an engineering perspective
Tommy Norin,2019-3-18,10.1098/rstb.2018.0180,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2018.0180,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2018.0180?download=true,/doi/epdf/10.1098/rstb.2018.0180,The Royal Society,Ecological and evolutionary consequences of metabolic rate plasticity in response to environmental change
L. A. Hawkes,2021-8-16,10.1098/rstb.2021.0028,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0028,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0028?download=true,/doi/epdf/10.1098/rstb.2021.0028,The Royal Society,"What is physiologging Introduction to the theme issue, part 2"
James P. O'Dwyer,2017-12-5,10.1098/rstb.2016.0426,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0426,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0426?download=true,/doi/epdf/10.1098/rstb.2016.0426,The Royal Society,Inferring processes of cultural transmission the critical role of rare variants in distinguishing neutrality from novelty biases
Andrew Whiten,2011-4-12,10.1098/rstb.2010.0374,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0374,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0374?download=true,/doi/epdf/10.1098/rstb.2010.0374,The Royal Society,Preface
Michael E. Hochberg,2017-12-5,10.1098/rstb.2016.0414,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0414,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0414?download=true,/doi/epdf/10.1098/rstb.2016.0414,The Royal Society,Innovation an emerging focus from cells to societies
Catriona A McLean,2008-11-27,rstb20080086,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0086,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0086?download=true,/doi/epdf/10.1098/rstb.2008.0086,The Royal SocietyLondon,The neuropathology of kuru and variant Creutzfeldt–Jakob disease
Sebastian Brandner,2008-11-27,rstb20080091,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0091,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0091?download=true,/doi/epdf/10.1098/rstb.2008.0091,The Royal SocietyLondon,Central and peripheral pathology of kuru pathological analysis of a recent case and comparison with other forms of human prion disease
Jonathan D.F Wadsworth,2008-11-27,rstb20080069,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0069,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0069?download=true,/doi/epdf/10.1098/rstb.2008.0069,The Royal SocietyLondon,The origin of the prion agent of kuru molecular and biological strain typing
Simon Mead,2008-11-27,rstb20080087,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0087,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0087?download=true,/doi/epdf/10.1098/rstb.2008.0087,The Royal SocietyLondon,"Genetic susceptibility, evolution and the kuru epidemic"
Richard J Abbott,2008-6-26,rstb20080096,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0096,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0096?download=true,/doi/epdf/10.1098/rstb.2008.0096,The Royal SocietyLondon,Introduction. Speciation in plants and animals pattern and process
Michael Rutter,2008-4-23,rstb20080038,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0038,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0038?download=true,/doi/epdf/10.1098/rstb.2008.0038,The Royal SocietyLondon,Introduction
Michael S Sacks,2008-07-27,rstb20080062,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0062,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0062?download=true,/doi/epdf/10.1098/rstb.2008.0062,The Royal SocietyLondon,Heart valve function a biomechanical perspective
K.E Ruckstuhl,2007-11-15,rstb20072196,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.2196,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.2196?download=true,/doi/epdf/10.1098/rstb.2007.2196,The Royal SocietyLondon,Introduction. The boreal forest and global change
none,2008-3-13,rstb20082276,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.2276,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.2276?download=true,/doi/epdf/10.1098/rstb.2008.2276,The Royal SocietyLondon,Preface
Kuniaki Nagayama,2008-3-13,rstb20082268,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.2268,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.2268?download=true,/doi/epdf/10.1098/rstb.2008.2268,The Royal SocietyLondon,Phase contrast electron microscopy development of thin-film phase plates and biological applications
Chris D Frith,2008-2-21,rstb20080005,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0005?download=true,/doi/epdf/10.1098/rstb.2008.0005,The Royal SocietyLondon,Social cognition
Jon Lloyd,2008-2-11,rstb20070032,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.0032,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.0032?download=true,/doi/epdf/10.1098/rstb.2007.0032,The Royal SocietyLondon,Effects of rising temperatures and [CO2] on the physiology of tropical forest trees
Johannes Ebeling,2008-2-11,rstb20070029,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.0029,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.0029?download=true,/doi/epdf/10.1098/rstb.2007.0029,The Royal SocietyLondon,"Generating carbon finance through avoided deforestation and its potential to create climatic, conservation and human development benefits"
Bart Kempenaers,2007-11-28,rstb20070001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.0001?download=true,/doi/epdf/10.1098/rstb.2007.0001,The Royal SocietyLondon,Sources of individual variation in plasma testosterone levels
C. Athena Aktipis,2015-7-19,10.1098/rstb.2014.0219,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0219,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0219?download=true,/doi/epdf/10.1098/rstb.2014.0219,The Royal Society,Cancer across the tree of life cooperation and cheating in multicellularity
Semir Zeki,2003-7-29,10.1098/rstb.2003.1320,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1320,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1320?download=true,/doi/epdf/10.1098/rstb.2003.1320,The Royal Society,Introduction
Amy M. Boddy,2015-7-19,10.1098/rstb.2014.0220,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0220,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0220?download=true,/doi/epdf/10.1098/rstb.2014.0220,The Royal Society,Cancer susceptibility and reproductive trade-offs a model of the evolution of cancer defences
Philippe Collas,2011-11-12,10.1098/rstb.2011.0257,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0257,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0257?download=true,/doi/epdf/10.1098/rstb.2011.0257,The Royal Society,Notice of redundant publicationNuclear reprogramming in cell–free extracts
Johan van Leeuwen,2003-9-29,10.1098/rstb.2003.1353,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1353,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1353?download=true,/doi/epdf/10.1098/rstb.2003.1353,The Royal Society,Introduction
Malin Falkenmark,2003-12-29,10.1098/rstb.2003.1413,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1413,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1413?download=true,/doi/epdf/10.1098/rstb.2003.1413,The Royal Society,Introduction
Richard J. Stevenson,2011-12-12,10.1098/rstb.2011.0170,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0170,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0170?download=true,/doi/epdf/10.1098/rstb.2011.0170,The Royal Society,Proactive strategies to avoid infectious disease
Migena Bregu,2011-10-12,10.1098/rstb.2011.0100,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0100,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0100?download=true,/doi/epdf/10.1098/rstb.2011.0100,The Royal Society,Accelerating vaccine development and deployment report of a Royal Society satellite meeting
Carlo Rondinini,2011-9-27,10.1098/rstb.2011.0111,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0111,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0111?download=true,/doi/epdf/10.1098/rstb.2011.0111,The Royal Society,The key elements of a comprehensive global mammal conservation strategy
Sydney Brenner,2004-1-29,10.1098/rstb.2003.1373,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1373,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1373?download=true,/doi/epdf/10.1098/rstb.2003.1373,The Royal Society,Perspectives
Harald Walach,2011-9-12,10.1098/rstb.2011.0127,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0127,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0127?download=true,/doi/epdf/10.1098/rstb.2011.0127,The Royal Society,"Placebo controls historical, methodological and general aspects"
Brian Charlesworth,2005-7-7,rstb20051678,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.1678,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.1678?download=true,/doi/epdf/10.1098/rstb.2005.1678,The Royal SocietyLondon,"Introduction population genetics, quantitative genetics and animal improvement papers in honour of William (Bill) Hill"
D.Carleton Gajdusek,2008-11-27,rstb20084011,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.4011,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.4011?download=true,/doi/epdf/10.1098/rstb.2008.4011,The Royal SocietyLondon,Early images of kuru and the people of Okapa
Michael E. Hochberg,2017-12-5,10.1098/rstb.2016.0414,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0414,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0414?download=true,/doi/epdf/10.1098/rstb.2016.0414,The Royal Society,Innovation an emerging focus from cells to societies
Catriona A McLean,2008-11-27,rstb20080086,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0086,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0086?download=true,/doi/epdf/10.1098/rstb.2008.0086,The Royal SocietyLondon,The neuropathology of kuru and variant Creutzfeldt–Jakob disease
Sebastian Brandner,2008-11-27,rstb20080091,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0091,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0091?download=true,/doi/epdf/10.1098/rstb.2008.0091,The Royal SocietyLondon,Central and peripheral pathology of kuru pathological analysis of a recent case and comparison with other forms of human prion disease
Jonathan D.F Wadsworth,2008-11-27,rstb20080069,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0069,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0069?download=true,/doi/epdf/10.1098/rstb.2008.0069,The Royal SocietyLondon,The origin of the prion agent of kuru molecular and biological strain typing
Simon Mead,2008-11-27,rstb20080087,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0087,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0087?download=true,/doi/epdf/10.1098/rstb.2008.0087,The Royal SocietyLondon,"Genetic susceptibility, evolution and the kuru epidemic"
Richard J Abbott,2008-6-26,rstb20080096,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0096,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0096?download=true,/doi/epdf/10.1098/rstb.2008.0096,The Royal SocietyLondon,Introduction. Speciation in plants and animals pattern and process
Michael Rutter,2008-4-23,rstb20080038,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0038,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0038?download=true,/doi/epdf/10.1098/rstb.2008.0038,The Royal SocietyLondon,Introduction
Michael S Sacks,2008-07-27,rstb20080062,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0062,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0062?download=true,/doi/epdf/10.1098/rstb.2008.0062,The Royal SocietyLondon,Heart valve function a biomechanical perspective
K.E Ruckstuhl,2007-11-15,rstb20072196,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.2196,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.2196?download=true,/doi/epdf/10.1098/rstb.2007.2196,The Royal SocietyLondon,Introduction. The boreal forest and global change
none,2008-3-13,rstb20082276,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.2276,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.2276?download=true,/doi/epdf/10.1098/rstb.2008.2276,The Royal SocietyLondon,Preface
Kuniaki Nagayama,2008-3-13,rstb20082268,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.2268,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.2268?download=true,/doi/epdf/10.1098/rstb.2008.2268,The Royal SocietyLondon,Phase contrast electron microscopy development of thin-film phase plates and biological applications
Chris D Frith,2008-2-21,rstb20080005,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0005,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0005?download=true,/doi/epdf/10.1098/rstb.2008.0005,The Royal SocietyLondon,Social cognition
Jon Lloyd,2008-2-11,rstb20070032,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.0032,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.0032?download=true,/doi/epdf/10.1098/rstb.2007.0032,The Royal SocietyLondon,Effects of rising temperatures and [CO2] on the physiology of tropical forest trees
Johannes Ebeling,2008-2-11,rstb20070029,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.0029,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.0029?download=true,/doi/epdf/10.1098/rstb.2007.0029,The Royal SocietyLondon,"Generating carbon finance through avoided deforestation and its potential to create climatic, conservation and human development benefits"
Bart Kempenaers,2007-11-28,rstb20070001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2007.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2007.0001?download=true,/doi/epdf/10.1098/rstb.2007.0001,The Royal SocietyLondon,Sources of individual variation in plasma testosterone levels
C. Athena Aktipis,2015-7-19,10.1098/rstb.2014.0219,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0219,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0219?download=true,/doi/epdf/10.1098/rstb.2014.0219,The Royal Society,Cancer across the tree of life cooperation and cheating in multicellularity
Semir Zeki,2003-7-29,10.1098/rstb.2003.1320,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1320,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1320?download=true,/doi/epdf/10.1098/rstb.2003.1320,The Royal Society,Introduction
Amy M. Boddy,2015-7-19,10.1098/rstb.2014.0220,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0220,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0220?download=true,/doi/epdf/10.1098/rstb.2014.0220,The Royal Society,Cancer susceptibility and reproductive trade-offs a model of the evolution of cancer defences
Philippe Collas,2011-11-12,10.1098/rstb.2011.0257,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0257,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0257?download=true,/doi/epdf/10.1098/rstb.2011.0257,The Royal Society,Notice of redundant publicationNuclear reprogramming in cell–free extracts
Johan van Leeuwen,2003-9-29,10.1098/rstb.2003.1353,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1353,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1353?download=true,/doi/epdf/10.1098/rstb.2003.1353,The Royal Society,Introduction
Malin Falkenmark,2003-12-29,10.1098/rstb.2003.1413,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1413,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1413?download=true,/doi/epdf/10.1098/rstb.2003.1413,The Royal Society,Introduction
Richard J. Stevenson,2011-12-12,10.1098/rstb.2011.0170,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0170,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0170?download=true,/doi/epdf/10.1098/rstb.2011.0170,The Royal Society,Proactive strategies to avoid infectious disease
Migena Bregu,2011-10-12,10.1098/rstb.2011.0100,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0100,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0100?download=true,/doi/epdf/10.1098/rstb.2011.0100,The Royal Society,Accelerating vaccine development and deployment report of a Royal Society satellite meeting
Carlo Rondinini,2011-9-27,10.1098/rstb.2011.0111,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0111,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0111?download=true,/doi/epdf/10.1098/rstb.2011.0111,The Royal Society,The key elements of a comprehensive global mammal conservation strategy
Sydney Brenner,2004-1-29,10.1098/rstb.2003.1373,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.1373,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.1373?download=true,/doi/epdf/10.1098/rstb.2003.1373,The Royal Society,Perspectives
Harald Walach,2011-9-12,10.1098/rstb.2011.0127,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0127,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0127?download=true,/doi/epdf/10.1098/rstb.2011.0127,The Royal Society,"Placebo controls historical, methodological and general aspects"
Han Olff,2009-06-27,rstb20080222,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0222,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0222?download=true,/doi/epdf/10.1098/rstb.2008.0222,The Royal SocietyLondon,Parallel ecological networks in ecosystems
T. Koenig,2005-12-29,10.1098/rstb.2005.2000,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.2000,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.2000?download=true,/doi/epdf/10.1098/rstb.2005.2000,The Royal Society,"Correction for Koenig et al., Brain connectivity at different time-scales measured with EEG"
Semir Zeki,2005-4-29,rstb20051632,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2005.1632,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2005.1632?download=true,/doi/epdf/10.1098/rstb.2005.1632,The Royal SocietyLondon,Introduction cerebral cartography 1905–2005
M.-M. Mesulam,1999-12-29,10.1098/rstb.1999.1003,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.1003,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.1003?download=true,/doi/epdf/10.1098/rstb.1999.1003,The Royal Society,"Correction for Mesulam, Spatial attention and neglect parietal, frontal and cingulate contributions to the mental representation and attentional targeting of salient extrapersonal events"
Y. Okada,1999-12-29,10.1098/rstb.1999.1001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.1001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.1001?download=true,/doi/epdf/10.1098/rstb.1999.1001,The Royal Society,"Correction for Okada, Historical overview of research on the tobacco mosaic virus genome genome organization, infectivity and gene manipulation"
D. M. Holloway,1999-12-29,10.1098/rstb.1999.1000,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.1000,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.1000?download=true,/doi/epdf/10.1098/rstb.1999.1000,The Royal Society,"Correction for Holloway and Harrison, Algal morphogenesis modelling interspecific variation in Micrasterias with reaction–diffusion patterned catalysis of cell surface growth"
A.J. McMichael,2000-3-29,10.1098/rstb.2000.0567,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.0567,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.0567?download=true,/doi/epdf/10.1098/rstb.2000.0567,The Royal Society,Introduction
none,1999-3-29,10.1098/rstb.1999.0402,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0402,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0402?download=true,/doi/epdf/10.1098/rstb.1999.0402,The Royal Society,Preface to Tobacco mosaic virus pioneering research for a century. A meeting held on 7 and 8 August 1998 by the Royal Society of Edinburgh in association with the Royal Society of London
none,1999-1-29,10.1098/rstb.1999.0355,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0355,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0355?download=true,/doi/epdf/10.1098/rstb.1999.0355,The Royal Society,Introduction to Molecular information and prehistory. A themed issue
J. A. Pickett,1998-10-29,10.1098/rstb.1998.0317,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1998.0317,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1998.0317?download=true,/doi/epdf/10.1098/rstb.1998.0317,The Royal Society,Preface to Insecticide resistance from mechanisms to management. A Discussion Meeting held at the Royal Society on 8 and 9 April 1998
F. Plum,1998-11-29,10.1098/rstb.1998.0332,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1998.0332,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1998.0332?download=true,/doi/epdf/10.1098/rstb.1998.0332,The Royal Society,Preface
none,1999-2-28,10.1098/rstb.1999.0375,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0375,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0375?download=true,/doi/epdf/10.1098/rstb.1999.0375,The Royal Society,"Introduction to Molecular and Cellular aspects of exocytosis. Proceedings of a symposium held in Milan, Italy on 24 and 25 June 1998"
none,1999-5-29,10.1098/rstb.1999.0435,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0435,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0435?download=true,/doi/epdf/10.1098/rstb.1999.0435,The Royal Society,Preface to Mechanisms of neuromuscular control. A Theme organized and edited by J. L. van Leeuwen
none,1999-4-29,10.1098/rstb.1999.0421,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0421,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0421?download=true,/doi/epdf/10.1098/rstb.1999.0421,The Royal Society,Preface to The epidemiology of infectious diseases. A Theme edited by R. M. Anderson.
R. M. Simmons,2000-4-29,10.1098/rstb.2000.0582,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.0582,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.0582?download=true,/doi/epdf/10.1098/rstb.2000.0582,The Royal Society,Introduction
none,2000-4-29,10.1098/rstb.2000.0596,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.0596,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.0596?download=true,/doi/epdf/10.1098/rstb.2000.0596,The Royal Society,General Discussion
C. J. Dorman,2000-5-28,10.1098/rstb1990.355.1397.549,EN,https://royalsocietypublishing.org/doi/10.1098/rstb1990.355.1397.549,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb1990.355.1397.549?download=true,/doi/epdf/10.1098/rstb1990.355.1397.549,The Royal Society,Preface
D. Edwards,2000-6-29,10.1098/rstb.2000.0611,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.0611,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.0611?download=true,/doi/epdf/10.1098/rstb.2000.0611,The Royal Society,Preface
T. Hunt,1999-9-29,10.1098/rstb.1999.0493,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0493,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0493?download=true,/doi/epdf/10.1098/rstb.1999.0493,The Royal Society,Introduction to Programmed proteolysis and the control of cell division. A Discussion Meeting held at the Royal Society on 4 and 5 November 1998
