author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
none,1998-2-28,10.1098/rstb.1998.0199,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1998.0199,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1998.0199?download=true,/doi/epdf/10.1098/rstb.1998.0199,The Royal Society,"Preface to a Discussion Meeting entitled Evolution of biological diversity from population differentiation to speciation, held at the Royal Society on 9 and 10 July 1997"
D. M. Newbery,2000-12-29,10.1098/rstb.2000.2001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.2001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.2001?download=true,/doi/epdf/10.1098/rstb.2000.2001,The Royal Society,"Correction for Newbery et al., Primary forest dynamics in lowland dipterocarp forest at Danum Valley, Sabah, Malaysia, and the role of the understorey"
Brian Charlesworth,2000-11-29,10.1098/rstb.2000.0715,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.0715,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.0715?download=true,/doi/epdf/10.1098/rstb.2000.0715,The Royal Society,Introduction
Richard D. Wood,2001-1-29,10.1098/rstb.2000.0741,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2000.0741,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2000.0741?download=true,/doi/epdf/10.1098/rstb.2000.0741,The Royal Society,Preface
none,1998-1-29,10.1098/rstb.1998.0185,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1998.0185,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1998.0185?download=true,/doi/epdf/10.1098/rstb.1998.0185,The Royal Society,"Preface to Vegetation–climate–atmosphere interactions past, present and future, the proceedings of a Discussion Meeting held at the Royal Society"
Aaron Klug,1997-12-29,10.1098/rstb.1997.0159,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1997.0159,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1997.0159?download=true,/doi/epdf/10.1098/rstb.1997.0159,The Royal Society,"Introduction to Ageing science, medicine, and society"
none,1999-11-29,10.1098/rstb.1999.0515,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1999.0515,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1999.0515?download=true,/doi/epdf/10.1098/rstb.1999.0515,The Royal Society,Preface to Changes and disturbance in tropical rainforest in South–East Asia. A Discussion Meeting held at the Royal Society on 20 and 21 January 1999
Larry R. Squire,1997-11-29,10.1098/rstb.1997.0147,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1997.0147,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1997.0147?download=true,/doi/epdf/10.1098/rstb.1997.0147,The Royal Society,Introduction
S. Zeki,1997-11-29,10.1098/rstb.1997.2000,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1997.2000,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1997.2000?download=true,/doi/epdf/10.1098/rstb.1997.2000,The Royal Society,Editorial
none,1997-10-29,10.1098/rstb.1997.0125,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1997.0125,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1997.0125?download=true,/doi/epdf/10.1098/rstb.1997.0125,The Royal Society,"Introduction to What are the parietal and hippocampal contributions to spatial cognition, the proceedings of a Discussion held at The Royal Society"
Tomas Robert Lindahl,1995-01-30,10.1098/rstb.1995.0001,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1995.0001,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1995.0001?download=true,/doi/epdf/10.1098/rstb.1995.0001,The Royal SocietyLondon,Preface
E. O. R. Reynolds,1997-6-29,10.1098/rstb.1997.0044,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1997.0044,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1997.0044?download=true,/doi/epdf/10.1098/rstb.1997.0044,The Royal Society,Preface for a Discussion on Near–infrared spectroscopy and imaging of living systems
B. Butterworth,1994-10-29,10.1098/rstb.1994.0121,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1994.0121,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1994.0121?download=true,/doi/epdf/10.1098/rstb.1994.0121,The Royal SocietyLondon,Preface
Patrick D. Wall,1997-3-29,10.1098/rstb.1997.1000,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1997.1000,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1997.1000?download=true,/doi/epdf/10.1098/rstb.1997.1000,The Royal Society,Editorial
John Lander Harper,1996-09-30,10.1098/rstb.1996.0105,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1996.0105,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1996.0105?download=true,/doi/epdf/10.1098/rstb.1996.0105,The Royal SocietyLondon,Preface
S. B. McMahon,1996-03-29,10.1098/rstb.1996.0029,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1996.0029,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1996.0029?download=true,/doi/epdf/10.1098/rstb.1996.0029,The Royal SocietyLondon,Preface
D. S. Latchman,1996-04-29,10.1098/rstb.1996.0044,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1996.0044,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1996.0044?download=true,/doi/epdf/10.1098/rstb.1996.0044,The Royal SocietyLondon,Preface
Simon Wessely,2006-3-24,rstb20061813,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1813,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1813?download=true,/doi/epdf/10.1098/rstb.2006.1813,The Royal SocietyLondon,Introduction. The health of Gulf War veterans
John F. Allen,2003-1-29,10.1098/rstb.2002.1195,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2002.1195,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2002.1195?download=true,/doi/epdf/10.1098/rstb.2002.1195,The Royal Society,Introduction
Uta Frith,2003-2-28,10.1098/rstb.2002.1212,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2002.1212,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2002.1212?download=true,/doi/epdf/10.1098/rstb.2002.1212,The Royal Society,Introduction
G. B. Curry,1991-09-30,10.1098/rstb.1991.0080,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1991.0080,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1991.0080?download=true,/doi/epdf/10.1098/rstb.1991.0080,The Royal SocietyLondon,Preface
Justin L. Penn,2024-2-26,10.1098/rstb.2022.0487,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0487,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0487?download=true,/doi/epdf/10.1098/rstb.2022.0487,The Royal Society,Geographical and taxonomic patterns in aerobic traits of marine ectotherms
Lesley A. Alton,2024-2-26,10.1098/rstb.2022.0484,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0484,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0484?download=true,/doi/epdf/10.1098/rstb.2022.0484,The Royal Society,Temperature and nutrition do not interact to shape the evolution of metabolic rate
Denis Réale,2010-12-27,10.1098/rstb.2010.0222,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0222,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0222?download=true,/doi/epdf/10.1098/rstb.2010.0222,The Royal Society,Evolutionary and ecological approaches to the study of personality
David Gems,2011-1-12,10.1098/rstb.2010.0288,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0288,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0288?download=true,/doi/epdf/10.1098/rstb.2010.0288,The Royal Society,Tragedy and delight the ethics of decelerated ageing
Colin Selman,2011-1-12,10.1098/rstb.2010.0243,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0243,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0243?download=true,/doi/epdf/10.1098/rstb.2010.0243,The Royal Society,Mammalian models of extended healthy lifespan
Amélie Crespel,2024-2-26,10.1098/rstb.2022.0481,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0481,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0481?download=true,/doi/epdf/10.1098/rstb.2022.0481,The Royal Society,Evolutionary relationships between metabolism and behaviour require genetic correlations
Linda Partridge,2010-1-12,10.1098/rstb.2009.0222,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0222,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0222?download=true,/doi/epdf/10.1098/rstb.2009.0222,The Royal Society,The new biology of ageing
Michael John Bevan,1993-11-29,10.1098/rstb.1993.0145,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1993.0145,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1993.0145?download=true,/doi/epdf/10.1098/rstb.1993.0145,The Royal SocietyLondon,Preface
Sarah F. Brosnan,2010-9-12,10.1098/rstb.2010.0155,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0155,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0155?download=true,/doi/epdf/10.1098/rstb.2010.0155,The Royal Society,Cooperation and deception from evolution to mechanisms
Amanda K. Pettersen,2024-2-26,10.1098/rstb.2022.0496,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0496,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0496?download=true,/doi/epdf/10.1098/rstb.2022.0496,The Royal Society,Intergenerational plasticity aligns with temperature-dependent selection on offspring metabolic rates
T. Clutton-Brock,2009-11-12,10.1098/rstb.2009.0207,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0207,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0207?download=true,/doi/epdf/10.1098/rstb.2009.0207,The Royal Society,The evolution of society
Nathan J Emery,2007-1-24,rstb20062022,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.2022,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.2022?download=true,/doi/epdf/10.1098/rstb.2006.2022,The Royal SocietyLondon,Introduction. Social intelligence from brain to culture
Brian Skyrms,2008-12-12,rstb20080258,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0258,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0258?download=true,/doi/epdf/10.1098/rstb.2008.0258,The Royal SocietyLondon,Evolution of signalling systems with multiple senders and receivers
Georgina Mace,2010-1-12,10.1098/rstb.2009.0232,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0232,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0232?download=true,/doi/epdf/10.1098/rstb.2009.0232,The Royal Society,Personal perspectives in the life sciences for the Royal Society's 350th anniversary
Simon Levin,2010-1-12,10.1098/rstb.2009.0197,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0197,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0197?download=true,/doi/epdf/10.1098/rstb.2009.0197,The Royal Society,"Crossing scales, crossing disciplines collective motion and collective action in the Global Commons
†"
Uta Frith,2010-1-12,10.1098/rstb.2009.0160,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0160,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0160?download=true,/doi/epdf/10.1098/rstb.2009.0160,The Royal Society,The social brain allowing humans to boldly go where no other species has been
Alan Kirman,2010-1-27,10.1098/rstb.2009.0194,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0194,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0194?download=true,/doi/epdf/10.1098/rstb.2009.0194,The Royal Society,Rationality and emotions
Katrina McGuigan,2021-6-7,10.1098/rstb.2020.0119,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0119,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0119?download=true,/doi/epdf/10.1098/rstb.2020.0119,The Royal Society,How is epigenetics predicted to contribute to climate change adaptation What evidence do we need
Frances Westall,2011-2-12,10.1098/rstb.2010.0375,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0375,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0375?download=true,/doi/epdf/10.1098/rstb.2010.0375,The Royal Society,"Erratum to Implications of a 3.472–3.333-Gyr-old subaerial microbial mat from the Barberton greenstone belt, South Africa for the UV environmental conditions on the early Earth"
Frances Westall,2006-12-29,rstb20061896,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.2500,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.2500?download=true,/doi/epdf/10.1098/rstb.2006.2500,The Royal SocietyLondon,"Implications of a 3.472–3.333 Gyr-old subaerial microbial mat from the Barberton greenstone belt, South Africa for the UV environmental conditions on the early Earth"
Brian G Spratt,2006-10-6,rstb20061929,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1929,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1929?download=true,/doi/epdf/10.1098/rstb.2006.1929,The Royal SocietyLondon,Introduction species and speciation in micro-organisms
William P Hanage,2006-10-6,rstb20061917,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1917,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1917?download=true,/doi/epdf/10.1098/rstb.2006.1917,The Royal SocietyLondon,"Sequences, sequence clusters and bacterial species"
Daniel Falush,2006-10-11,rstb20061925,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1925,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1925?download=true,/doi/epdf/10.1098/rstb.2006.1925,The Royal SocietyLondon,Mismatch induced speciation in Salmonella model and data
William P Hanage,2006-10-6,rstb20061926,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1926,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1926?download=true,/doi/epdf/10.1098/rstb.2006.1926,The Royal SocietyLondon,Modelling bacterial speciation
Angela J. Crean,2021-6-7,10.1098/rstb.2020.0122,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0122,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0122?download=true,/doi/epdf/10.1098/rstb.2020.0122,The Royal Society,Evolutionary consequences of environmental effects on gamete performance
Pierre Baduel,2021-6-7,10.1098/rstb.2020.0123,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0123,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0123?download=true,/doi/epdf/10.1098/rstb.2020.0123,The Royal Society,The epiallelic potential of transposable elements and its evolutionary significance in plants
P. Leslie Dutton,2006-08-29,rstb20061879,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1879,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1879?download=true,/doi/epdf/10.1098/rstb.2006.1879,The Royal SocietyLondon,Introduction. Quantum catalysis in enzymes beyond the transition state theory paradigm
Soojin V. Yi,2021-6-7,10.1098/rstb.2020.0114,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0114,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0114?download=true,/doi/epdf/10.1098/rstb.2020.0114,The Royal Society,The impact of epigenetic information on genome evolution
James Barber,2002-10-29,10.1098/rstb.2002.1153,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2002.1153,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2002.1153?download=true,/doi/epdf/10.1098/rstb.2002.1153,The Royal Society,Introduction
Clelia Gasparini,2020-12-7,10.1098/rstb.2020.0077,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0077,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0077?download=true,/doi/epdf/10.1098/rstb.2020.0077,The Royal Society,The role of female reproductive fluid in sperm competition
Richard M. Sibly,2002-9-29,10.1098/rstb.2002.1130,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2002.1130,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2002.1130?download=true,/doi/epdf/10.1098/rstb.2002.1130,The Royal Society,Introduction
Yiwen R. Chen,2021-6-7,10.1098/rstb.2020.0127,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0127,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0127?download=true,/doi/epdf/10.1098/rstb.2020.0127,The Royal Society,Protein aggregation and the evolution of stress resistance in clinical yeast
Hayley Cameron,2024-2-26,10.1098/rstb.2022.0491,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0491,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0491?download=true,/doi/epdf/10.1098/rstb.2022.0491,The Royal Society,Estimating the relationship between fitness and metabolic rate which rate should we use
Linda Partridge,2010-1-12,10.1098/rstb.2009.0222,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0222,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0222?download=true,/doi/epdf/10.1098/rstb.2009.0222,The Royal Society,The new biology of ageing
Michael John Bevan,1993-11-29,10.1098/rstb.1993.0145,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.1993.0145,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1993.0145?download=true,/doi/epdf/10.1098/rstb.1993.0145,The Royal SocietyLondon,Preface
Sarah F. Brosnan,2010-9-12,10.1098/rstb.2010.0155,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0155,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0155?download=true,/doi/epdf/10.1098/rstb.2010.0155,The Royal Society,Cooperation and deception from evolution to mechanisms
Amanda K. Pettersen,2024-2-26,10.1098/rstb.2022.0496,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0496,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0496?download=true,/doi/epdf/10.1098/rstb.2022.0496,The Royal Society,Intergenerational plasticity aligns with temperature-dependent selection on offspring metabolic rates
T. Clutton-Brock,2009-11-12,10.1098/rstb.2009.0207,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0207,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0207?download=true,/doi/epdf/10.1098/rstb.2009.0207,The Royal Society,The evolution of society
Nathan J Emery,2007-1-24,rstb20062022,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.2022,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.2022?download=true,/doi/epdf/10.1098/rstb.2006.2022,The Royal SocietyLondon,Introduction. Social intelligence from brain to culture
Brian Skyrms,2008-12-12,rstb20080258,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0258,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0258?download=true,/doi/epdf/10.1098/rstb.2008.0258,The Royal SocietyLondon,Evolution of signalling systems with multiple senders and receivers
Georgina Mace,2010-1-12,10.1098/rstb.2009.0232,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0232,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0232?download=true,/doi/epdf/10.1098/rstb.2009.0232,The Royal Society,Personal perspectives in the life sciences for the Royal Society's 350th anniversary
Simon Levin,2010-1-12,10.1098/rstb.2009.0197,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0197,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0197?download=true,/doi/epdf/10.1098/rstb.2009.0197,The Royal Society,"Crossing scales, crossing disciplines collective motion and collective action in the Global Commons
†"
Uta Frith,2010-1-12,10.1098/rstb.2009.0160,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0160,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0160?download=true,/doi/epdf/10.1098/rstb.2009.0160,The Royal Society,The social brain allowing humans to boldly go where no other species has been
Alan Kirman,2010-1-27,10.1098/rstb.2009.0194,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0194,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0194?download=true,/doi/epdf/10.1098/rstb.2009.0194,The Royal Society,Rationality and emotions
Katrina McGuigan,2021-6-7,10.1098/rstb.2020.0119,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0119,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0119?download=true,/doi/epdf/10.1098/rstb.2020.0119,The Royal Society,How is epigenetics predicted to contribute to climate change adaptation What evidence do we need
Frances Westall,2011-2-12,10.1098/rstb.2010.0375,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0375,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0375?download=true,/doi/epdf/10.1098/rstb.2010.0375,The Royal Society,"Erratum to Implications of a 3.472–3.333-Gyr-old subaerial microbial mat from the Barberton greenstone belt, South Africa for the UV environmental conditions on the early Earth"
Frances Westall,2006-12-29,rstb20061896,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.2500,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.2500?download=true,/doi/epdf/10.1098/rstb.2006.2500,The Royal SocietyLondon,"Implications of a 3.472–3.333 Gyr-old subaerial microbial mat from the Barberton greenstone belt, South Africa for the UV environmental conditions on the early Earth"
Brian G Spratt,2006-10-6,rstb20061929,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1929,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1929?download=true,/doi/epdf/10.1098/rstb.2006.1929,The Royal SocietyLondon,Introduction species and speciation in micro-organisms
William P Hanage,2006-10-6,rstb20061917,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1917,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1917?download=true,/doi/epdf/10.1098/rstb.2006.1917,The Royal SocietyLondon,"Sequences, sequence clusters and bacterial species"
Daniel Falush,2006-10-11,rstb20061925,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1925,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1925?download=true,/doi/epdf/10.1098/rstb.2006.1925,The Royal SocietyLondon,Mismatch induced speciation in Salmonella model and data
William P Hanage,2006-10-6,rstb20061926,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1926,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1926?download=true,/doi/epdf/10.1098/rstb.2006.1926,The Royal SocietyLondon,Modelling bacterial speciation
Angela J. Crean,2021-6-7,10.1098/rstb.2020.0122,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0122,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0122?download=true,/doi/epdf/10.1098/rstb.2020.0122,The Royal Society,Evolutionary consequences of environmental effects on gamete performance
Pierre Baduel,2021-6-7,10.1098/rstb.2020.0123,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0123,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0123?download=true,/doi/epdf/10.1098/rstb.2020.0123,The Royal Society,The epiallelic potential of transposable elements and its evolutionary significance in plants
P. Leslie Dutton,2006-08-29,rstb20061879,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2006.1879,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2006.1879?download=true,/doi/epdf/10.1098/rstb.2006.1879,The Royal SocietyLondon,Introduction. Quantum catalysis in enzymes beyond the transition state theory paradigm
Soojin V. Yi,2021-6-7,10.1098/rstb.2020.0114,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0114,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0114?download=true,/doi/epdf/10.1098/rstb.2020.0114,The Royal Society,The impact of epigenetic information on genome evolution
James Barber,2002-10-29,10.1098/rstb.2002.1153,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2002.1153,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2002.1153?download=true,/doi/epdf/10.1098/rstb.2002.1153,The Royal Society,Introduction
Clelia Gasparini,2020-12-7,10.1098/rstb.2020.0077,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0077,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0077?download=true,/doi/epdf/10.1098/rstb.2020.0077,The Royal Society,The role of female reproductive fluid in sperm competition
Richard M. Sibly,2002-9-29,10.1098/rstb.2002.1130,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2002.1130,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2002.1130?download=true,/doi/epdf/10.1098/rstb.2002.1130,The Royal Society,Introduction
Aline Muyle,2021-6-7,10.1098/rstb.2020.0124,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0124,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0124?download=true,/doi/epdf/10.1098/rstb.2020.0124,The Royal Society,Epigenetics drive the evolution of sex chromosomes in animals and plants
Eviatar Natan,2020-12-7,10.1098/rstb.2020.0348,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0348,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0348?download=true,/doi/epdf/10.1098/rstb.2020.0348,The Royal Society,Correction to ‘Symbiotic magnetic sensing raising evidence and beyond’
Rudi L. Verspoor,2020-12-7,10.1098/rstb.2020.0067,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0067,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0067?download=true,/doi/epdf/10.1098/rstb.2020.0067,The Royal Society,Selfish genetic elements and male fertility
Madeleine Beekman,2016-10-19,10.1098/rstb.2015.0541,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0541,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0541?download=true,/doi/epdf/10.1098/rstb.2015.0541,The Royal Society,"Sexual selection in hermaphrodites, sperm and broadcast spawners, plants and fungi"
Jonathan P. Evans,2020-12-7,10.1098/rstb.2020.0069,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0069,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0069?download=true,/doi/epdf/10.1098/rstb.2020.0069,The Royal Society,Sexual selection after gamete release in broadcast spawning invertebrates
Laurent Loison,2021-6-7,10.1098/rstb.2020.0120,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0120,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0120?download=true,/doi/epdf/10.1098/rstb.2020.0120,The Royal Society,Epigenetic inheritance and evolution a historian's perspective
Eviatar Natan,2020-9-28,10.1098/rstb.2019.0595,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0595,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0595?download=true,/doi/epdf/10.1098/rstb.2019.0595,The Royal Society,Symbiotic magnetic sensing raising evidence and beyond
Christopher R. Friesen,2020-12-7,10.1098/rstb.2020.0065,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0065,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0065?download=true,/doi/epdf/10.1098/rstb.2020.0065,The Royal Society,The role of oxidative stress in postcopulatory selection
Patrik G. Flammer,2020-11-23,10.1098/rstb.2019.0570,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0570,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0570?download=true,/doi/epdf/10.1098/rstb.2019.0570,The Royal Society,Intestinal helminths as a biomolecular complex in archaeological research
