No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
220,its,3956,1.13,4,212,-0.18
221,and,25589,7.33,25,240,-0.23
222,they,2137,0.61,2,201,-0.29
223,more,2158,0.62,2,211,-0.31
224,as,7591,2.17,7,226,-0.31
225,than,2182,0.62,2,213,-0.32
226,than,2182,0.62,2,213,-0.32
227,on,6606,1.89,6,236,-0.33
228,be,9956,2.85,9,231,-0.34
229,any,2226,0.64,2,213,-0.35
230,no,2232,0.64,2,209,-0.35
231,been,3400,0.97,3,218,-0.38
232,has,2289,0.66,2,210,-0.39
233,has,2289,0.66,2,210,-0.39
234,a,20609,5.90,18,243,-0.39
235,water,2356,0.67,2,103,-0.43
236,from,7084,2.03,6,227,-0.44
237,when,3600,1.03,3,205,-0.46
238,the,88639,25.38,70,242,-0.54
239,is,11872,3.40,9,232,-0.60
240,i,7401,2.12,5,225,-0.76
241,of,60066,17.20,40,243,-0.78
242,acid,3207,0.92,2,81,-0.88
243,that,11601,3.32,6,224,-1.15
244,or,4298,1.23,2,223,-1.30
245,on,6606,1.89,3,236,-1.33
246,but,4568,1.31,2,224,-1.39
247,not,4681,1.34,2,215,-1.42
248,this,7097,2.03,3,225,-1.44
249,a,20609,5.90,8,243,-1.56
250,for,5222,1.49,2,236,-1.58
251,it,11437,3.27,4,228,-1.71
252,in,22970,6.58,8,240,-1.72
253,which,10778,3.09,3,224,-2.04
254,is,11872,3.40,2,232,-2.76
