"author","date","identifier","language","og_url","pdf_download_link","pdf_link","publisher","title"
"Itiel E. Dror","2015-8-5","10.1098/rstb.2014.0255","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0255","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0255?download=true","/doi/epdf/10.1098/rstb.2014.0255","The Royal Society","Cognitive neuroscience in forensic science understanding and utilizing the human element"
"Alastair Ross","2015-8-5","10.1098/rstb.2014.0261","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0261","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0261?download=true","/doi/epdf/10.1098/rstb.2014.0261","The Royal Society","Integrating research into operational practice"
"Ate Kloosterman","2015-8-5","10.1098/rstb.2014.0264","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0264","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0264?download=true","/doi/epdf/10.1098/rstb.2014.0264","The Royal Society","The interface between forensic science and technology how technology could cause a paradigm shift in the role of forensic institutes in the criminal justice system"
"Mircea T. Sofonea","2015-8-19","10.1098/rstb.2014.0303","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0303","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0303?download=true","/doi/epdf/10.1098/rstb.2014.0303","The Royal Society","From within-host interactions to epidemiological competition a general model for multiple infections"
"Linda Partridge","2011-1-12","10.1098/rstb.2010.0298","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0298","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0298?download=true","/doi/epdf/10.1098/rstb.2010.0298","The Royal Society","The new science of ageing"
"Kenneth B. Hoehn","2015-9-5","10.1098/rstb.2014.0241","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0241","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0241?download=true","/doi/epdf/10.1098/rstb.2014.0241","The Royal Society","Dynamics of immunoglobulin sequence diversity in HIV-1 infected individuals"
"Linda Partridge","2015-9-5","10.1098/rstb.2015.0249","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0249","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0249?download=true","/doi/epdf/10.1098/rstb.2015.0249","The Royal Society","The new science of ageing"
"Shishi Luo","2015-9-5","10.1098/rstb.2014.0247","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0247","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0247?download=true","/doi/epdf/10.1098/rstb.2014.0247","The Royal Society","The challenges of modelling antibody repertoire dynamics in HIV infection"
"Nela Cicmil","2015-9-19","10.1098/rstb.2014.0206","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0206","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0206?download=true","/doi/epdf/10.1098/rstb.2014.0206","The Royal Society","Playing the electric light orchestra—how electrical stimulation of visual cortex elucidates the neural basis of perception"
"Benjamin T. Saunders","2015-9-19","10.1098/rstb.2014.0210","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2014.0210","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2014.0210?download=true","/doi/epdf/10.1098/rstb.2014.0210","The Royal Society","Contemporary approaches to neural circuit manipulation and mapping focus on reward and addiction"
"Luis E. Donate","2011-1-12","10.1098/rstb.2010.0291","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0291","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0291?download=true","/doi/epdf/10.1098/rstb.2010.0291","The Royal Society","Telomeres in cancer and ageing"
"Georgina M. Mace","2011-1-12","10.1098/rstb.2010.0305","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0305","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0305?download=true","/doi/epdf/10.1098/rstb.2010.0305","The Royal Society","Comments from the departing Editor"
"Simon J. Watson","2013-3-19","10.1098/rstb.2012.0205","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0205","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0205?download=true","/doi/epdf/10.1098/rstb.2012.0205","The Royal Society","Viral population analysis and minority-variant detection using short read next-generation sequencing"
"Partha Dasgupta","2010-1-12","10.1098/rstb.2009.0231","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0231","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0231?download=true","/doi/epdf/10.1098/rstb.2009.0231","The Royal Society","Nature's role in sustaining economic development"
"Richard J. Orton","2013-3-19","10.1098/rstb.2012.0203","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0203","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0203?download=true","/doi/epdf/10.1098/rstb.2012.0203","The Royal Society","Observing micro-evolutionary processes of viral populations at multiple scales"
"Paul S. Wikramaratna","2013-3-19","10.1098/rstb.2012.0200","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0200","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0200?download=true","/doi/epdf/10.1098/rstb.2012.0200","The Royal Society","The antigenic evolution of influenza drift or thrift"
"Maciej F. Boni","2013-3-19","10.1098/rstb.2012.0207","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0207","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0207?download=true","/doi/epdf/10.1098/rstb.2012.0207","The Royal Society","Virulence attenuation during an influenza AH5N1 pandemic"
"Roy A. Quinlan","2013-5-5","10.1098/rstb.2012.0327","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0327","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0327?download=true","/doi/epdf/10.1098/rstb.2012.0327","The Royal Society","Changes in the quaternary structure and function of MjHSP16.5 attributable to deletion of the IXI motif and introduction of the substitution, R107G, in the α-crystallin domain"
"Peter M. Kappeler","2013-5-19","10.1098/rstb.2012.0337","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0337","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0337?download=true","/doi/epdf/10.1098/rstb.2012.0337","The Royal Society","Constraints and flexibility in mammalian social behaviour introduction and synthesis"
"Leonid M. Martyushev","2010-7-12","10.1098/rstb.2010.0110","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0110","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0110?download=true","/doi/epdf/10.1098/rstb.2010.0110","The Royal Society","The maximum entropy production principle two basic questions"
"Zareen Bharucha","2010-9-27","10.1098/rstb.2010.0123","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0123","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0123?download=true","/doi/epdf/10.1098/rstb.2010.0123","The Royal Society","The roles and values of wild foods in agricultural systems"
"Sophie Hawkesworth","2010-9-27","10.1098/rstb.2010.0122","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0122","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0122?download=true","/doi/epdf/10.1098/rstb.2010.0122","The Royal Society","Feeding the world healthily the challenge of measuring the effects of agriculture on health"
"Holly A. Wichman","2010-8-27","10.1098/rstb.2010.0053","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0053","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0053?download=true","/doi/epdf/10.1098/rstb.2010.0053","The Royal Society","Experimental evolution of viruses Microviridae as a model system"
"Hie Lim Kim","2010-8-27","10.1098/rstb.2010.0004","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0004","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0004?download=true","/doi/epdf/10.1098/rstb.2010.0004","The Royal Society","Divergence, demography and gene loss along the human lineage"
"F. Pelletier","2009-06-12","rstb20090027","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0027","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0027?download=true","/doi/epdf/10.1098/rstb.2009.0027","The Royal SocietyLondon","Eco-evolutionary dynamics"
"David Parker","2010-8-12","10.1098/rstb.2010.0043","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0043","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0043?download=true","/doi/epdf/10.1098/rstb.2010.0043","The Royal Society","Neuronal network analyses premises, promises and uncertainties"
"Julian Parfitt","2010-9-27","10.1098/rstb.2010.0126","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0126","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0126?download=true","/doi/epdf/10.1098/rstb.2010.0126","The Royal Society","Food waste within food supply chains quantification and potential for change to 2050"
"Chaozhi Zheng","2009-06-12","rstb20090005","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0005","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0005?download=true","/doi/epdf/10.1098/rstb.2009.0005","The Royal SocietyLondon","Modelling single nucleotide effects in phosphoglucose isomerase on dispersal in the Glanville fritillary butterfly coupling of ecological and evolutionary dynamics"
"Robert M. May","2009-06-27","rstb20080280","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0280","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0280?download=true","/doi/epdf/10.1098/rstb.2008.0280","The Royal SocietyLondon","Food-web assembly and collapse mathematical models and implications for conservation"
"Kevin D. Lafferty","2009-06-27","rstb20080220","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0220","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0220?download=true","/doi/epdf/10.1098/rstb.2008.0220","The Royal SocietyLondon","Parasites reduce food web robustness because they are sensitive to secondary extinction as illustrated by an invasive estuarine snail"
"Allan Snyder","2009-05-27","rstb20080290","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0290","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0290?download=true","/doi/epdf/10.1098/rstb.2008.0290","The Royal SocietyLondon","Explaining and inducing savant skills privileged access to lower level, less-processed information"
"Tamara N. Romanuk","2009-06-27","rstb20080286","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0286","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0286?download=true","/doi/epdf/10.1098/rstb.2008.0286","The Royal SocietyLondon","Predicting invasion success in complex ecological networks"
"Jennifer A. Dunne","2009-06-27","rstb20080219","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0219","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0219?download=true","/doi/epdf/10.1098/rstb.2008.0219","The Royal SocietyLondon","Cascading extinctions and community collapse in model food webs"
"Douglas C. Wallace","2013-7-19","10.1098/rstb.2012.0267","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0267","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0267?download=true","/doi/epdf/10.1098/rstb.2012.0267","The Royal Society","Bioenergetics in human evolution and disease implications for the origins of biological complexity and the missing genetic variation of common diseases"
"Wilson B. M. de Paula","2013-7-19","10.1098/rstb.2012.0263","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0263","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0263?download=true","/doi/epdf/10.1098/rstb.2012.0263","The Royal Society","Energy, ageing, fidelity and sex oocyte mitochondrial DNA as a protected genetic template"
"Andrew A. Cunningham","2012-10-19","10.1098/rstb.2012.0331","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0331","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0331?download=true","/doi/epdf/10.1098/rstb.2012.0331","The Royal Society","Disease invasion impacts on biodiversity and human health"
"Jean-Philippe David","2013-2-19","10.1098/rstb.2012.0429","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0429","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0429?download=true","/doi/epdf/10.1098/rstb.2012.0429","The Royal Society","Role of cytochrome P450s in insecticide resistance impact on the control of mosquito-borne diseases and use of insecticides on Earth"
"David R. Nelson","2013-2-19","10.1098/rstb.2012.0430","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0430","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0430?download=true","/doi/epdf/10.1098/rstb.2012.0430","The Royal Society","A world of cytochrome P450s"
"Mark C. Leake","2013-2-5","10.1098/rstb.2012.0248","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0248","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0248?download=true","/doi/epdf/10.1098/rstb.2012.0248","The Royal Society","The physics of life one molecule at a time"
"Katja Schiffers","2013-1-19","10.1098/rstb.2012.0083","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0083","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0083?download=true","/doi/epdf/10.1098/rstb.2012.0083","The Royal Society","Limited evolutionary rescue of locally adapted populations facing climate change"
"Graham Bell","2010-1-12","10.1098/rstb.2009.0150","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0150","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0150?download=true","/doi/epdf/10.1098/rstb.2009.0150","The Royal Society","Fluctuating selection the perpetual renewal of adaptation in variable environments"
"Andrew Gonzalez","2013-1-19","10.1098/rstb.2012.0404","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0404","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0404?download=true","/doi/epdf/10.1098/rstb.2012.0404","The Royal Society","Evolutionary rescue an emerging focus at the intersection between ecology and evolution"
"Takashi Kohda","2013-1-5","10.1098/rstb.2012.0353","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2012.0353","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0353?download=true","/doi/epdf/10.1098/rstb.2012.0353","The Royal Society","Embryo manipulation via assisted reproductive technology and epigenetic asymmetry in mammalian early development"
"Gavin Kelsey","2013-1-5","10.1098/rstb.2011.0336","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0336","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0336?download=true","/doi/epdf/10.1098/rstb.2011.0336","The Royal Society","New insights into establishment and maintenance of DNA methylation imprints in mammals"
"Spencer C. H. Barrett","2010-1-12","10.1098/rstb.2009.0199","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0199","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0199?download=true","/doi/epdf/10.1098/rstb.2009.0199","The Royal Society","Understanding plant reproductive diversity"
"Stefanie Seisenberger","2013-1-5","10.1098/rstb.2011.0330","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0330","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0330?download=true","/doi/epdf/10.1098/rstb.2011.0330","The Royal Society","Reprogramming DNA methylation in the mammalian life cycle building and breaking epigenetic barriers"
"Ian Wilmut","2011-8-12","10.1098/rstb.2011.0051","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0051","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0051?download=true","/doi/epdf/10.1098/rstb.2011.0051","The Royal Society","The evolving biology of cell reprogramming"
"Robert Fish","2011-9-27","10.1098/rstb.2011.0151","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0151","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0151?download=true","/doi/epdf/10.1098/rstb.2011.0151","The Royal Society","Uncertainties in the governance of animal disease an interdisciplinary framework for analysis"
"Mark Woolhouse","2011-7-12","10.1098/rstb.2010.0387","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0387","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0387?download=true","/doi/epdf/10.1098/rstb.2010.0387","The Royal Society","How to make predictions about future infectious disease risks"
"I. Michael Wormstone","2011-4-27","10.1098/rstb.2010.0377","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0377","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0377?download=true","/doi/epdf/10.1098/rstb.2010.0377","The Royal Society","The ocular lens a classic model for development, physiology and disease"
"Jennifer K. Rowntree","2011-5-12","10.1098/rstb.2010.0357","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0357","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0357?download=true","/doi/epdf/10.1098/rstb.2010.0357","The Royal Society","Forward from the crossroads of ecology and evolution"
"Timothy E. Higham","2011-5-27","10.1098/rstb.2010.0354","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0354","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0354?download=true","/doi/epdf/10.1098/rstb.2010.0354","The Royal Society","Mechanics, modulation and modelling how muscles actuate and control movement"
"Michael A. Webster","2011-6-12","10.1098/rstb.2010.0360","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0360","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0360?download=true","/doi/epdf/10.1098/rstb.2010.0360","The Royal Society","Visual adaptation and face perception"
"Andrew J. Calder","2011-6-12","10.1098/rstb.2010.0362","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0362","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0362?download=true","/doi/epdf/10.1098/rstb.2010.0362","The Royal Society","Personality influences the neural responses to viewing facial expressions of emotion"
"Anthony C. Little","2011-6-12","10.1098/rstb.2010.0386","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0386","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0386?download=true","/doi/epdf/10.1098/rstb.2010.0386","The Royal Society","The many faces of research on face perception"
"Karin Meissner","2011-6-27","10.1098/rstb.2010.0414","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0414","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0414?download=true","/doi/epdf/10.1098/rstb.2010.0414","The Royal Society","Introduction to placebo effects in medicine mechanisms and clinical implications"
"Irving Kirsch","2011-6-27","10.1098/rstb.2010.0410","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0410","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0410?download=true","/doi/epdf/10.1098/rstb.2010.0410","The Royal Society","Preface"
"Katy Wilkinson","2011-7-12","10.1098/rstb.2010.0415","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0415","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0415?download=true","/doi/epdf/10.1098/rstb.2010.0415","The Royal Society","Infectious diseases of animals and plants an interdisciplinary approach"
"Adrian V. S. Hill","2011-10-12","10.1098/rstb.2011.0091","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0091","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0091?download=true","/doi/epdf/10.1098/rstb.2011.0091","The Royal Society","Vaccines against malaria"
"Michael L. Ginger","2010-3-12","10.1098/rstb.2009.0260","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0260","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0260?download=true","/doi/epdf/10.1098/rstb.2009.0260","The Royal Society","The evolution of organellar metabolism in unicellular eukaryotes"
"Bart T. Phillips","2010-5-27","10.1098/rstb.2010.0026","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0026","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0026?download=true","/doi/epdf/10.1098/rstb.2010.0026","The Royal Society","Spermatogonial stem cell regulation and spermatogenesis"
"Luke Clark","2010-1-27","10.1098/rstb.2009.0147","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0147","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0147?download=true","/doi/epdf/10.1098/rstb.2009.0147","The Royal Society","Decision-making during gambling an integration of cognitive and psychobiological approaches"
"John Raymond Postgate","1987-09-24","10.1098/rstb.1987.0048","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.1987.0048","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1987.0048?download=true","/doi/epdf/10.1098/rstb.1987.0048","The Royal SocietyLondon","Preface"
"Guido Verhoeven","2010-5-27","10.1098/rstb.2009.0117","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0117","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0117?download=true","/doi/epdf/10.1098/rstb.2009.0117","The Royal Society","Androgens and spermatogenesis lessons from transgenic mouse models"
"T.W Robbins","2008-7-24","rstb20080108","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0108","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0108?download=true","/doi/epdf/10.1098/rstb.2008.0108","The Royal SocietyLondon","Introduction. The neurobiology of drug addiction new vistas"
"Liting Lim","2010-3-12","10.1098/rstb.2009.0273","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0273","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0273?download=true","/doi/epdf/10.1098/rstb.2009.0273","The Royal Society","The evolution, metabolism and functions of the apicoplast"
"Axel Kleidon","2010-5-12","10.1098/rstb.2010.0018","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2010.0018","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2010.0018?download=true","/doi/epdf/10.1098/rstb.2010.0018","The Royal Society","Maximum entropy production in environmental and ecological systems"
"Vladimir V. Pravosudov","2010-3-27","10.1098/rstb.2009.0216","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0216","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0216?download=true","/doi/epdf/10.1098/rstb.2009.0216","The Royal Society","Integrating ecology, psychology and neurobiology within a food-hoarding paradigm"
"Maurice Yonge","1975-11-13","10.1098/rstb.1975.0085","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.1975.0085","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.1975.0085?download=true","/doi/epdf/10.1098/rstb.1975.0085","The Royal SocietyLondon","Preface"
"Arhat Abzhanov","2010-4-12","10.1098/rstb.2009.0321","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2009.0321","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2009.0321?download=true","/doi/epdf/10.1098/rstb.2009.0321","The Royal Society","Darwin's Galápagos finches in modern biology"
"Helen McShane","2011-10-12","10.1098/rstb.2011.0097","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0097","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0097?download=true","/doi/epdf/10.1098/rstb.2011.0097","The Royal Society","Tuberculosis vaccines beyond bacille Calmette–Guérin"
"Ab Osterhaus","2011-10-12","10.1098/rstb.2011.0102","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0102","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0102?download=true","/doi/epdf/10.1098/rstb.2011.0102","The Royal Society","Towards universal influenza vaccines"
"Shizuo Akira","2011-10-12","10.1098/rstb.2011.0106","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0106","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0106?download=true","/doi/epdf/10.1098/rstb.2011.0106","The Royal Society","Innate immunity and adjuvants"
"Brian Greenwood","2011-10-12","10.1098/rstb.2011.0076","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0076","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0076?download=true","/doi/epdf/10.1098/rstb.2011.0076","The Royal Society","Vaccines and global health"
"Kerrie A. Wilson","2011-9-27","10.1098/rstb.2011.0108","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0108","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0108?download=true","/doi/epdf/10.1098/rstb.2011.0108","The Royal Society","Prioritizing conservation investments for mammal species globally"
"Johanna Eklund","2011-9-27","10.1098/rstb.2011.0114","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2011.0114","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2011.0114?download=true","/doi/epdf/10.1098/rstb.2011.0114","The Royal Society","Governance factors in the identification of global conservation priorities for mammals"
"Fernanda S. Valdovinos","2024-09-09","rstb20230163","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0163","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0163?download=true","/doi/epdf/10.1098/rstb.2023.0163","The Royal Society","Connected interactions enriching food web research by spatial and social interactions"
"Giulia L. Poerio","2024-8-26","10.1098/rstb.2023.0242","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2023.0242","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2023.0242?download=true","/doi/epdf/10.1098/rstb.2023.0242","The Royal Society","Sensing and feeling an overview"
"Johannes Dellert","2021-5-10","10.1098/rstb.2020.0190","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0190","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0190?download=true","/doi/epdf/10.1098/rstb.2020.0190","The Royal Society","Preferred sound groups of vocal iconicity reflect evolutionary mechanisms of sound stability and first language acquisition evidence from Eurasia"
"Chris Code","2021-5-10","10.1098/rstb.2020.0191","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0191","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0191?download=true","/doi/epdf/10.1098/rstb.2020.0191","The Royal Society","The prehistory of speech and language is revealed in brain damage"
"Søren Wichmann","2021-5-10","10.1098/rstb.2020.0202","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0202","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0202?download=true","/doi/epdf/10.1098/rstb.2020.0202","The Royal Society","Testing methods of linguistic homeland detection using synthetic data"
"Stefan Hartmann","2021-5-10","10.1098/rstb.2020.0200","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0200","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0200?download=true","/doi/epdf/10.1098/rstb.2020.0200","The Royal Society","Constructing a protolanguage reconstructing prehistoric languages in a usage-based construction grammar framework"
"Andrea Ceolin","2021-5-10","10.1098/rstb.2020.0197","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0197","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0197?download=true","/doi/epdf/10.1098/rstb.2020.0197","The Royal Society","At the boundaries of syntactic prehistory"
"Przemysław Żywiczyński","2021-5-10","10.1098/rstb.2020.0204","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0204","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0204?download=true","/doi/epdf/10.1098/rstb.2020.0204","The Royal Society","Pantomimic fossils in modern human communication"
"Mutsumi Imai","2014-9-19","10.1098/rstb.2013.0298","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0298","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0298?download=true","/doi/epdf/10.1098/rstb.2013.0298","The Royal Society","The sound symbolism bootstrapping hypothesis for language acquisition and language evolution"
"Pamela Perniss","2014-9-19","10.1098/rstb.2013.0300","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2013.0300","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2013.0300?download=true","/doi/epdf/10.1098/rstb.2013.0300","The Royal Society","The bridge of iconicity from a world of experience to the experience of language"
