author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
James Short,1752-12-31,10.1098/rstl.1751.0089,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0089,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0089?download=true,/doi/epdf/10.1098/rstl.1751.0089,The Royal SocietyLondon,"LXXXVIII. A letter of Mr. James Short, F. R, S. to the Royal Society, concerning the inventor of the contrivance in the pen­dulum of a clock, to prevent the irregula­rities of its motion by heat and cold"
Mackenzie,1752-12-31,10.1098/rstl.1751.0088,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0088,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0088?download=true,/doi/epdf/10.1098/rstl.1751.0088,The Royal SocietyLondon,"LXXXVVII. A further account of the late plague at Constantinople, in a letter of Dr. Mackenzie from thence, of the 23 of April 1752, to John Clephane, M. D. F. R. S"
James Parsons,1752-12-31,10.1098/rstl.1751.0087,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0087,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0087?download=true,/doi/epdf/10.1098/rstl.1751.0087,The Royal SocietyLondon,"LXXXVI. A letter from James Parsons, M. D. F. R. S. to the Rev. Mr. Birch, Secr. R. S. concerning the formation of corals, corallines, &c"
none,1752-12-31,10.1098/rstl.1751.0086,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0086,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0086?download=true,/doi/epdf/10.1098/rstl.1751.0086,The Royal SocietyLondon,"LXXXV. Extract of a letter to Dr. Maty, F. R. S. from Geneva, concerning the introduction and success of inoculation in that city"
William Henry,1752-12-31,10.1098/rstl.1751.0085,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0085,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0085?download=true,/doi/epdf/10.1098/rstl.1751.0085,The Royal SocietyLondon,"LXXXIV. A letter from the Rev. William Henry, D. D. to the Right Honourable the Lord Cadogan, F. R. S. concerning the copper-springs in the county of Wicklow in Ireland"
William Dixon,1752-12-31,10.1098/rstl.1751.0084,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0084,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0084?download=true,/doi/epdf/10.1098/rstl.1751.0084,The Royal SocietyLondon,"LXXXIII. Exract of a letter from Wm. Dixon, Esq; F. R. S. to Mr. W. Watson, F. R. S. from loversall near doncaster in yorshire, June 1, 1752. concerning some vegetable balls; with remarks on them by Mr. Wm. Watson"
John Smeaton,1752-12-31,10.1098/rstl.1751.0083,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0083,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0083?download=true,/doi/epdf/10.1098/rstl.1751.0083,The Royal SocietyLondon,"LXXXII. A description of a new tackle or combination of pullies, by Mr. J. Smeaton"
John Ellicott,1752-12-31,10.1098/rstl.1751.0082,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0082,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0082?download=true,/doi/epdf/10.1098/rstl.1751.0082,The Royal SocietyLondon,"LXXXI. A description of two methods, by which the irregularity of the motion of a clock, arising from the influence of heat and cold upon the rod of the pendulum, may be prevented; by John Ellicott, F. R. S. "
Benjamin Ray,1752-12-31,10.1098/rstl.1751.0081,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0081,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0081?download=true,/doi/epdf/10.1098/rstl.1751.0081,The Royal SocietyLondon,"LXXX. An account of a water-spout, rais'd off the land, in Deeping-Fen, Lincolnshire; by the Rev. Mr. Benjamin Ray, of Cowbit near Spalding in that country; communicated to the Society at Spalding, on the 7 of May 1752, by Maurice Johnson, Esq; and by him to the Royal Society"
Joseph Warner,1752-12-31,10.1098/rstl.1751.0080,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0080,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0080?download=true,/doi/epdf/10.1098/rstl.1751.0080,The Royal SocietyLondon,"LXXIX. The case of a piece of bone, together with a stone in the bladder, successfully extracted by Mr. Joseph Warner, F. R. S. and Surgeon to guy's Hospital"
John Parker,1752-12-31,10.1098/rstl.1751.0079,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0079,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0079?download=true,/doi/epdf/10.1098/rstl.1751.0079,The Royal SocietyLondon,"LXXVIII. Part of a letter from Mr. John Parker, an English painter at Rome, to his father at London, concerning the late eruption of Mount Vesuvius Communicated by Mr. Henry Baker, F. R. S"
Horace Walpole,1752-12-31,10.1098/rstl.1751.0078,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0078,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0078?download=true,/doi/epdf/10.1098/rstl.1751.0078,The Royal SocietyLondon,"LXXVIl. A sequel of the case of the Right Honourable Horace Walpole, Esq; relating to the stone, since his first account in April 1750"
Rich. Brooke,1752-12-31,10.1098/rstl.1751.0077,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0077,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0077?download=true,/doi/epdf/10.1098/rstl.1751.0077,The Royal SocietyLondon,"LXXVI. A letter from Mr. Rich. Brooke, Surgeon, to James Parsons, M. D. Secretary to the Royal Society for foreign correspondence, concerning inoculation"
Jean Andre Peyssonel,1752-12-31,10.1098/rstl.1751.0076,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0076,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0076?download=true,/doi/epdf/10.1098/rstl.1751.0076,The Royal SocietyLondon,"LXXV. An account of a manuscript treatise presented to the Royal Society, intituled, Traité du corail, contenant les nouvelles decouvertes, qu' on a fait sur le corail, les pores, madrepores, scharras, litophitons, eponges, et autres corpset productions, quela mer fournit, pour servir a l'historie naturelle de la mer; that is to say, A treatise upon coral, and several other productions furnish'd by the sea, in order to illustrate the natural history thereof, by the Sieur de Peyssonnel, M. D"
Francis Blake,1752-12-31,10.1098/rstl.1751.0075,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0075,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0075?download=true,/doi/epdf/10.1098/rstl.1751.0075,The Royal SocietyLondon,LXXIV. Spherical trigonometry reduced to plane
James Parsons,1752-12-31,10.1098/rstl.1751.0074,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0074,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0074?download=true,/doi/epdf/10.1098/rstl.1751.0074,The Royal SocietyLondon,"LXXIII. A letter from Dr. Parsons, F. R. S. to Mr. Peter Collinson, F. R. S. concerning the shells of crabs"
Benito De Moura Portuga,1752-12-31,10.1098/rstl.1751.0073,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0073,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0073?download=true,/doi/epdf/10.1098/rstl.1751.0073,The Royal SocietyLondon,"LXXII. An engine for raising water by fire; being on improvement of saver'y construction, to render it capable of working itself, invented by Mr. De Moura of Portugal, F. R. S. described by Mr. J. Smeaton."
John Bond,1752-12-31,10.1098/rstl.1751.0072,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0072,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0072?download=true,/doi/epdf/10.1098/rstl.1751.0072,The Royal SocietyLondon,"LXXI. An account of a machine for killing of whales, proposed by John Bond, M. D"
William Watson,1752-12-31,10.1098/rstl.1751.0071,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0071,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0071?download=true,/doi/epdf/10.1098/rstl.1751.0071,The Royal SocietyLondon,"LXX. An account of Aphyllon and Dentaria heptaphyllos of Clusius, omitted by Mr. Ray by Mr. William Watson, F. R. S"
John Smeaton,1752-12-31,10.1098/rstl.1751.0070,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0070,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0070?download=true,/doi/epdf/10.1098/rstl.1751.0070,The Royal SocietyLondon,"LXIX. A letter from Mr. J. Smeaton to Mr. John Ellicott, F. R. S. concerning some improvements made by himself in the air-pump"
Thomas Wilbraham,1752-12-31,10.1098/rstl.1751.0069,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0069,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0069?download=true,/doi/epdf/10.1098/rstl.1751.0069,The Royal SocietyLondon,"LXVIII. An account of an hydrophoby, by Thomas Wilbraham, LL D. F. R. S"
none,1752-12-31,10.1098/rstl.1751.0068,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0068,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0068?download=true,/doi/epdf/10.1098/rstl.1751.0068,The Royal SocietyLondon,"LXVII. An account of the eruption of Mount Vesuvius in Oct. 1751, in a letter to Sir Matthew Fetherston-Haugh, Bart. F. R. S. written at Naples Jan. 15, 1752, N. S"
Joseph Warner,1752-12-31,10.1098/rstl.1751.0067,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0067,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0067?download=true,/doi/epdf/10.1098/rstl.1751.0067,The Royal SocietyLondon,"LXVI. The case of the operation of the em­pyema, successfully performed by Mr.Joseph Warner, F. R. S. and Surgeon to Guy’s Hospital"
William Watson,1752-12-31,10.1098/rstl.1751.0066,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0066,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0066?download=true,/doi/epdf/10.1098/rstl.1751.0066,The Royal SocietyLondon,LXV. An account of Dr. Bianchini's Recueil d’experiences faites à Venise sur le medicine electrique
John Wilmer,1752-12-31,10.1098/rstl.1751.0065,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0065,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0065?download=true,/doi/epdf/10.1098/rstl.1751.0065,The Royal SocietyLondon,"LXIV. A catalogue of the fifty plants from Chelsea Garden, presented to the Royal Society by the worshipful Company of Apothecaries for the Year 1751, pursuant to the direction of Sir Hans Sloane, Bart. Med. Reg. & Soc. Reg. nuper Præses; by John Wilmer, M. D. clarissim. Societat. Pharmaceut. Londinens. Soc. Hort. Chels. Præfect. & Prælect. Botan"
Murdock Mackenzie,1752-12-31,10.1098/rstl.1751.0064,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0064,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0064?download=true,/doi/epdf/10.1098/rstl.1751.0064,The Royal SocietyLondon,"LXIII. Extracts of several letters of Mordach Mackenzie, M. D. concerning the plague at Constantinople"
John Bevis,1752-12-31,10.1098/rstl.1751.0063,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0063,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0063?download=true,/doi/epdf/10.1098/rstl.1751.0063,The Royal SocietyLondon,"LXII. A letter from Dr. Bevis to Dr. De Castro, F. R. S. containing extracts of Father Augustin Hallerstein’s astronomical observations made at Pekin in 1744 and 1747"
William Watson,1752-12-31,10.1098/rstl.1751.0062,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0062,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0062?download=true,/doi/epdf/10.1098/rstl.1751.0062,The Royal SocietyLondon,"LXI. An account of the phænomena of elec­tricity in vacuo, with some observations thereupon"
Thomas Percival,1752-12-31,10.1098/rstl.1751.0060,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0060,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0060?download=true,/doi/epdf/10.1098/rstl.1751.0060,The Royal SocietyLondon,"LX. An account of a double child, communicated to the Right Honourable the Lord Willoughby, of Parham, F. R. S. by Thomas Percival Esquire"
Willem Van Hazen,1752-12-31,10.1098/rstl.1751.0061,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0061,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0061?download=true,/doi/epdf/10.1098/rstl.1751.0061,The Royal SocietyLondon,"LIX. Extract of a letter from Mr. Willem Van Hazen to Mr. Philip Miller, F. R. S. concerning the quantity of rain, which fell at Leyden in the Year 1751"
Thomas Heberden,1752-12-31,10.1098/rstl.1751.0059,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0059,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0059?download=true,/doi/epdf/10.1098/rstl.1751.0059,The Royal SocietyLondon,"LVIII. Observations of the weather in Ma­deira, made by Dr. Thomas Heberden, and communicated by William Heberden, M. D. F. R. S"
Thomas Heberden,1752-12-31,10.1098/rstl.1751.0058,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0058,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0058?download=true,/doi/epdf/10.1098/rstl.1751.0058,The Royal SocietyLondon,LVII. Observations made in going up the Pic of Teneriffe
James Short,1752-12-31,10.1098/rstl.1751.0057,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0057,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0057?download=true,/doi/epdf/10.1098/rstl.1751.0057,The Royal SocietyLondon,"LVI. An account of an horizontal top, invented by Mr. Serson, by Mr. James Short, F. R. S"
William Watson,1752-12-31,10.1098/rstl.1751.0056,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0056,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0056?download=true,/doi/epdf/10.1098/rstl.1751.0056,The Royal SocietyLondon,"LV. An account of Dr. Bohadsch's treatise, communicated to the Royal Society, intituled, Dissertatio philosophico-medica de utilitate electrisationis in curandis morbis, printed at Prague 1751; extracted and translated from the Latin by Mr. Wm. Watson, F. R. S"
Claude Nicholas Le Cat,1752-12-31,10.1098/rstl.1751.0055,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0055,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0055?download=true,/doi/epdf/10.1098/rstl.1751.0055,The Royal SocietyLondon,"LIV. A letter from Monsieur Le Cat, M. D. first Surgeon at the Hotel Dieu at Rouen, Royal Professor and Demonstrator of Anatomy and Surgery, Member of the Royal Academy of Surgery at Paris, and of the Academies of Sciences at Paris, London, Madrid, and Rouen, to Dr. Mortimer, Secretary of the Royal Society, concerning the Dissection of a Rupture. Translated from the French by Tho. Stack, M. D. F. R. S"
James Dodson,1752-12-31,10.1098/rstl.1751.0054,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0054,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0054?download=true,/doi/epdf/10.1098/rstl.1751.0054,The Royal SocietyLondon,"LIII. A letter from Mr. James Dodson to Mr. John Robertson, F. R. S. concerning an improvement of the bills of mortality"
Joseph Palmer,1752-12-31,10.1098/rstl.1751.0053,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0053,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0053?download=true,/doi/epdf/10.1098/rstl.1751.0053,The Royal SocietyLondon,"LII. An account of the effects of lightning at Southmolton in Devonshire, by Joseph Palmer, Esquire"
Claude Nicholas Le Cat,1752-12-31,10.1098/rstl.1751.0052,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0052,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0052?download=true,/doi/epdf/10.1098/rstl.1751.0052,The Royal SocietyLondon,"LI. A letter from Mons le Cat, F. R. S. to Dr. Mortimer, Secr. R. S. Translated from the French, by Tho. Stack, M. D. F. R. S"
Augustin Hallerstein,1752-12-31,10.1098/rstl.1751.0051,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0051,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0051?download=true,/doi/epdf/10.1098/rstl.1751.0051,The Royal SocietyLondon,"L. A letter from the Reverend Father Augustin Hallerstein, of the Society of Jesus, President of the Astronomical College at Pekin in China, to Dr. Mortimer, Sec. R. S. Translated from the Latin by Tho. Stack, M. D. & F. R. S"
James Short,1752-12-31,10.1098/rstl.1751.0050,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0050,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0050?download=true,/doi/epdf/10.1098/rstl.1751.0050,The Royal SocietyLondon,"XLIX. An account of the eclipse of the moon, which happened Nov. 21, 1751; observed by Mr. James Short, F. R. S. in Surry-street"
Richard Supple,1752-12-31,10.1098/rstl.1751.0049,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0049,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0049?download=true,/doi/epdf/10.1098/rstl.1751.0049,The Royal SocietyLondon,"XLVIII. An account of the eruption of Mount Vesuvius, from its first beginning to the 28th of October 1751, in a letter from Mr. Richard Supple, communicated by Mr. Benjamin Wilson, F. R. S"
Charles Morton,1752-12-31,10.1098/rstl.1751.0048,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0048,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0048?download=true,/doi/epdf/10.1098/rstl.1751.0048,The Royal SocietyLondon,"XLVII. Observations and experiments upon animal bodies, digested in a philosophical analysis, or inquiry into the cause of voluntary muscular motion"
William Watson,1752-12-31,10.1098/rstl.1751.0047,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0047,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0047?download=true,/doi/epdf/10.1098/rstl.1751.0047,The Royal SocietyLondon,XLVI. An account of the cinnamon-tree
Claude Nicholas Le Cat,1752-12-31,10.1098/rstl.1751.0046,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0046,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0046?download=true,/doi/epdf/10.1098/rstl.1751.0046,The Royal SocietyLondon,XLV. Observations on fungous excrescences of the bladder; a cutting forceps for extirpating these excrescences; and canula's for treating these diseases
Benjamin Franklin,1752-12-31,10.1098/rstl.1751.0045,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0045,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0045?download=true,/doi/epdf/10.1098/rstl.1751.0045,The Royal SocietyLondon,"XLIV. A letter from Mr. Franklin to Mr. Peter Collinson, F. R. S. concerning the effects of lightning"
Richard Dunthorne,1752-12-31,10.1098/rstl.1751.0044,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0044,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0044?download=true,/doi/epdf/10.1098/rstl.1751.0044,The Royal SocietyLondon,"XLIII. A letter from Mr. Rich. Dunthorne to the Rev. Dr. Long, F. R. S. Master of Pembroke-Hall in Cambridge, and Lowndes's Professor of Astronomy and Geometry in that university, concerning comets"
John Browning,1752-12-31,10.1098/rstl.1751.0043,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0043,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0043?download=true,/doi/epdf/10.1098/rstl.1751.0043,The Royal SocietyLondon,"XLII. Extract of a letter from John Browing Esq; of Barton-Hill near Bristol, to Mr. Henry Baker, F. R. S. concerning a dwarf"
Claude Joseph Geoffroy,1752-12-31,10.1098/rstl.1751.0042,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0042,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0042?download=true,/doi/epdf/10.1098/rstl.1751.0042,The Royal SocietyLondon,"XLI. Observations on the effects of the Vitrum antimonii ceratum, by Mons. Geoffroy, of the Royal Academy of Sciences, and F. R. S. Translated from the French by Tho. Stack, M. D. F. R. S"
Claude Nicholas Le Cat,1752-12-31,10.1098/rstl.1751.0041,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0041,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0041?download=true,/doi/epdf/10.1098/rstl.1751.0041,The Royal SocietyLondon,"XL. A new trocart for the puncture in the hydrocephalus, and for other evacuations, which are necessary to be made at different times"
Charles Alston,1752-12-31,10.1098/rstl.1751.0040,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0040,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0040?download=true,/doi/epdf/10.1098/rstl.1751.0040,The Royal SocietyLondon,"XXXIX. Extract of two letters from Dr. Alston, Bot. Prof. at Edinburgh to Dr. Mortimer, Secr. R. S. the first dated 17 March, 1749; the second, August 9, 1750"
none,1752-12-31,10.1098/rstl.1751.0039,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0039,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0039?download=true,/doi/epdf/10.1098/rstl.1751.0039,The Royal SocietyLondon,"XXXVIII. Extract of a letter from Professor Euler, of Berlin, to the Rev. Mr. Caspar Wetstein, Chaplain to Her Royal Highness the Princess Dowager of Wales"
John Huxham,1752-12-31,10.1098/rstl.1751.0038,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0038,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0038?download=true,/doi/epdf/10.1098/rstl.1751.0038,The Royal SocietyLondon,"XXXVII. Extracts of several letters from John Huxham, M .D. of Plymouth, F. R. S. and Mr. Tripe, Surgeon, at Ashburton in Devonshire, concerning a body found in a vault in the church of Staverton in that county Communicated by Thomas Stack, M. D. F. R. S"
Philip Carteret Webb,1752-12-31,10.1098/rstl.1751.0037,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0037,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0037?download=true,/doi/epdf/10.1098/rstl.1751.0037,The Royal SocietyLondon,"XXXVI. An account of an inverted iris, observed on the grass in September, and another in October, 1751, by Philip Carteret Webb Esq; F. R. S"
William Watson,1752-12-31,10.1098/rstl.1751.0036,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0036,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0036?download=true,/doi/epdf/10.1098/rstl.1751.0036,The Royal SocietyLondon,"XXXV. An account of the Bishop of Lnodon's garden at Fulham; by Mr. William Watson, F. R. S"
William Watson,1752-12-31,10.1098/rstl.1751.0035,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0035,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0035?download=true,/doi/epdf/10.1098/rstl.1751.0035,The Royal SocietyLondon,"XXXIV. An account of professor Winkler's experiments relating to odours passing through electrised globes and tubes, being the extract and translation from the Latin of two letters sent by that gentleman to Cromwell Mortimer, M. D. Secretary of the Royal Society. With an account of the result of some experiments made here with globes and tubes, transmitted from Leipsic by Mr. Winkler to the Royal Society, in order to verify the facts before mentioned, by Mr. W. Watson, F. R. S"
Thomas Percival,1752-12-31,10.1098/rstl.1751.0034,EN,https://royalsocietypublishing.org/doi/10.1098/rstl.1751.0034,https://royalsocietypublishing.org/doi/pdf/10.1098/rstl.1751.0034?download=true,/doi/epdf/10.1098/rstl.1751.0034,The Royal SocietyLondon,"XXXIII. Observations on the Roman colonies and stations in Cheshire and Lancashire, by Thomas Percival Esq; communicated by Hugh Lord Willoughby of Parham, F. R. S"
